T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169507748E+00 1.138948259E+00 3.055948900E-02 1.168812207E+00 1.136712210E+00 3.209999700E-02
295 1.176644050E+00 1.137577124E+00 3.906692600E-02 1.172545583E+00 1.136794646E+00 3.575093700E-02
300 1.174109258E+00 1.143214624E+00 3.089463400E-02 1.172969561E+00 1.142208530E+00 3.076103100E-02
305 1.180526998E+00 1.148614900E+00 3.191209800E-02 1.179079650E+00 1.147331244E+00 3.174840600E-02
310 1.182228769E+00 1.153700690E+00 2.852807900E-02 1.179457856E+00 1.152089670E+00 2.736818600E-02
315 1.182895856E+00 1.158367457E+00 2.452839900E-02 1.180444828E+00 1.156366303E+00 2.407852500E-02
320 1.186794511E+00 1.162715326E+00 2.407918500E-02 1.184229695E+00 1.160255309E+00 2.397438600E-02
325 1.189255320E+00 1.166382232E+00 2.287308800E-02 1.186206183E+00 1.163400744E+00 2.280543900E-02
330 1.179856041E+00 1.169427598E+00 1.042844300E-02 1.176670633E+00 1.165859386E+00 1.081124700E-02
335 1.165726692E+00 1.171637263E+00 -5.910571000E-03 1.162185466E+00 1.167425199E+00 -5.239733000E-03
340 1.152191205E+00 1.172860899E+00 -2.066969400E-02 1.149789758E+00 1.168262404E+00 -1.847264600E-02
