T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169683548E+00 1.142232264E+00 2.745128400E-02 1.169533173E+00 1.142096391E+00 2.743678200E-02
295 1.176896191E+00 1.141480731E+00 3.541546000E-02 1.176686734E+00 1.140828789E+00 3.585794500E-02
300 1.175191966E+00 1.144174282E+00 3.101768400E-02 1.174189113E+00 1.143953425E+00 3.023568800E-02
305 1.180986879E+00 1.149885836E+00 3.110104300E-02 1.180672015E+00 1.149603952E+00 3.106806300E-02
310 1.183990872E+00 1.155252788E+00 2.873808400E-02 1.182843213E+00 1.154896699E+00 2.794651400E-02
315 1.185226383E+00 1.159988099E+00 2.523828400E-02 1.183831893E+00 1.159544539E+00 2.428735400E-02
320 1.187906888E+00 1.164482777E+00 2.342411100E-02 1.187603762E+00 1.163934989E+00 2.366877300E-02
325 1.190813055E+00 1.168406748E+00 2.240630700E-02 1.190137597E+00 1.167738785E+00 2.239881200E-02
330 1.181846831E+00 1.171581015E+00 1.026581600E-02 1.180998998E+00 1.170777009E+00 1.022198900E-02
335 1.169244651E+00 1.173889455E+00 -4.644804000E-03 1.168538500E+00 1.172933916E+00 -4.395416000E-03
340 1.156664773E+00 1.175177808E+00 -1.851303500E-02 1.155934863E+00 1.174127635E+00 -1.819277200E-02
