fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:27 300.5 38.58 1.000E+000 2.693E+000 1.483E-005 1.558E+004 2.689E+000 1.740E-008 1.713E-004 2.168E-001 1.712E-004 1.566E-005 4.218E-001 1.373E-001 1.140E-004 3.923E-003 
00L2 7:45 305.1 38 1.000E+000 2.935E+000 1.109E-005 1.319E+004 2.700E+000 1.908E-008 1.740E-004 2.020E-001 1.739E-004 1.427E-005 4.064E-001 1.259E-001 1.133E-004 1.101E-003 
00L3 7:59 307.4 37.72 1.000E+000 3.026E+000 1.200E-005 1.208E+004 2.687E+000 2.081E-008 1.746E-004 1.958E-001 1.745E-004 1.367E-005 4.003E-001 1.212E-001 1.127E-004 7.154E-004 
00L4 8:12 309.9 37.41 1.000E+000 3.167E+000 1.081E-005 1.094E+004 2.677E+000 2.237E-008 1.742E-004 1.875E-001 1.741E-004 1.281E-005 3.926E-001 1.152E-001 1.111E-004 6.803E-004 
00L5 8:25 312.8 37.07 1.000E+000 3.240E+000 1.013E-005 9.694E+003 2.676E+000 2.389E-008 1.757E-004 1.784E-001 1.755E-004 1.201E-005 3.835E-001 1.086E-001 1.105E-004 1.807E-003 
00L6 8:39 315.6 36.74 1.000E+000 3.349E+000 9.415E-006 8.579E+003 2.673E+000 2.548E-008 1.770E-004 1.697E-001 1.768E-004 1.125E-005 3.749E-001 1.023E-001 1.098E-004 2.168E-003 
00L7 8:56 318.6 36.39 1.000E+000 4.000E+000 9.908E-006 7.476E+003 2.659E+000 2.814E-008 1.776E-004 1.614E-001 1.773E-004 1.049E-005 3.667E-001 9.640E-002 1.087E-004 3.413E-003 
00L8 9:13 321.7 36.04 1.000E+000 3.876E+000 9.653E-006 6.438E+003 2.652E+000 3.084E-008 1.777E-004 1.526E-001 1.774E-004 9.688E-006 3.579E-001 9.020E-002 1.073E-004 9.828E-004 
00L9 9:31 324.5 35.73 1.000E+000 4.222E+000 1.071E-005 5.588E+003 2.634E+000 3.406E-008 1.792E-004 1.458E-001 1.788E-004 9.152E-006 3.512E-001 8.560E-002 1.068E-004 9.468E-004 
0L10 9:46 328.6 35.28 1.000E+000 4.097E+000 1.027E-005 4.494E+003 2.623E+000 3.779E-008 1.788E-004 1.333E-001 1.783E-004 8.061E-006 3.392E-001 7.710E-002 1.044E-004 3.043E-003 
0L11 9:59 331.3 35 1.000E+000 3.874E+000 1.075E-005 3.872E+003 2.608E+000 4.092E-008 1.785E-004 1.255E-001 1.780E-004 7.413E-006 3.320E-001 7.190E-002 1.030E-004 1.316E-003 
0L12 10:20 335.2 34.59 1.000E+000 4.533E+000 1.144E-005 3.111E+003 2.584E+000 4.634E-008 1.788E-004 1.153E-001 1.781E-004 6.616E-006 3.223E-001 6.520E-002 1.013E-004 1.148E-003 
