T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.298551066E+00 1.236603811E+00 6.194725500E-02 1.295106111E+00 1.235943910E+00 5.916220100E-02 3.444955000E-03 6.599010000E-04
295 1.298216955E+00 1.238440680E+00 5.977627500E-02 1.295134882E+00 1.237817640E+00 5.731724200E-02 3.082073000E-03 6.230400000E-04
300 1.298992445E+00 1.240653992E+00 5.833845300E-02 1.296251649E+00 1.240070950E+00 5.618069900E-02 2.740796000E-03 5.830420000E-04
305 1.300768909E+00 1.243525872E+00 5.724303700E-02 1.298324595E+00 1.242937056E+00 5.538753900E-02 2.444314000E-03 5.888160000E-04
310 1.303339129E+00 1.246468123E+00 5.687100600E-02 1.301127679E+00 1.245855637E+00 5.527204200E-02 2.211450000E-03 6.124860000E-04
315 1.306199452E+00 1.248988658E+00 5.721079400E-02 1.304145519E+00 1.248335259E+00 5.581026000E-02 2.053933000E-03 6.533990000E-04
320 1.309686472E+00 1.251533993E+00 5.815247900E-02 1.307706582E+00 1.250802886E+00 5.690369600E-02 1.979890000E-03 7.311070000E-04
325 1.313168570E+00 1.253434590E+00 5.973398000E-02 1.311177012E+00 1.252584999E+00 5.859201300E-02 1.991558000E-03 8.495910000E-04
330 1.316542709E+00 1.254177383E+00 6.236532600E-02 1.314450543E+00 1.253188834E+00 6.126170900E-02 2.092166000E-03 9.885490000E-04
335 1.319463501E+00 1.254655487E+00 6.480801400E-02 1.317183376E+00 1.253481528E+00 6.370184800E-02 2.280125000E-03 1.173959000E-03
340 1.321314060E+00 1.254011557E+00 6.730250300E-02 1.318767542E+00 1.252620745E+00 6.614679700E-02 2.546518000E-03 1.390812000E-03
