fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 49046 339.26 34.175 2.581648338E-01 1.538965517E-04 2.534238479E-05 1.942858387E-01 1.307375462E-04 6.378543296E-01 0.000000000E+00 
00L2 49176 339.46 34.155 2.581093060E-01 1.538965686E-04 2.526733267E-05 1.939752995E-01 1.305680048E-04 6.361020551E-01 0.000000000E+00 
00L3 49272 339.6 34.141 2.579989082E-01 1.540000000E-04 2.533072352E-05 1.943208996E-01 1.306559934E-04 6.375423013E-01 0.000000000E+00 
00L4 49374 339.66 34.135 2.578691734E-01 1.540125714E-04 2.526918165E-05 1.935410839E-01 1.308799072E-04 6.362614008E-01 0.000000000E+00 
00L5 49476 339.73 34.128 2.576122478E-01 1.537965517E-04 2.522550520E-05 1.937178183E-01 1.305298865E-04 6.366881506E-01 0.000000000E+00 
00L6 49572 339.8 34.121 2.573474087E-01 1.537000000E-04 2.519184585E-05 1.933237835E-01 1.306375463E-04 6.368927763E-01 0.000000000E+00 
00L7 49674 339.82 34.119 2.574580959E-01 1.537000000E-04 2.517239176E-05 1.935392550E-01 1.303810662E-04 6.361273402E-01 0.000000000E+00 
00L8 49798 340.02 34.099 2.551521339E-01 1.481000000E-04 2.392693434E-05 1.916992691E-01 1.251678116E-04 6.331881731E-01 0.000000000E+00 
00L9 49926 339.74 34.127 2.568450115E-01 1.500000000E-04 2.449627615E-05 1.929622128E-01 1.272733173E-04 6.358251099E-01 0.000000000E+00 
0L10 50028 339.85 34.116 2.567067894E-01 1.513970443E-04 2.474385696E-05 1.931941540E-01 1.284042284E-04 6.366674469E-01 0.000000000E+00 
0L11 50126 339.94 34.107 2.570666935E-01 1.529277457E-04 2.502290511E-05 1.933375517E-01 1.297530608E-04 6.365105860E-01 0.000000000E+00 
0L12 50226 339.99 34.102 2.573308796E-01 1.537940887E-04 2.517163322E-05 1.934829477E-01 1.304198007E-04 6.360332904E-01 0.000000000E+00 
0L13 50330 339.99 34.102 2.575965309E-01 1.540000000E-04 2.528593385E-05 1.937891665E-01 1.307999878E-04 6.374091105E-01 0.000000000E+00 
0L14 50426 339.99 34.102 2.558660873E-01 1.544941176E-04 2.533781678E-05 1.938418171E-01 1.310288050E-04 6.409800535E-01 0.000000000E+00 
0L15 50534 339.97 34.104 2.575281364E-01 1.545000000E-04 2.536351404E-05 1.937949514E-01 1.311963116E-04 6.374648676E-01 0.000000000E+00 
0L16 50640 339.99 34.102 2.577125957E-01 1.548626667E-04 2.541813025E-05 1.936769154E-01 1.315566066E-04 6.368852959E-01 0.000000000E+00 
0L17 50726 340 34.101 2.578036861E-01 1.552000000E-04 2.548560330E-05 1.938784191E-01 1.317672472E-04 6.369628144E-01 0.000000000E+00 
0L18 50824 340.01 34.1 2.577673637E-01 1.554970443E-04 2.558717791E-05 1.942787296E-01 1.320043568E-04 6.383697813E-01 0.000000000E+00 
0L19 50928 340.02 34.099 2.581081093E-01 1.554970443E-04 2.558618953E-05 1.942101490E-01 1.320471348E-04 6.375024009E-01 0.000000000E+00 
0L20 51032 340.02 34.099 2.581688362E-01 1.553970443E-04 2.557064404E-05 1.940113100E-01 1.321082358E-04 6.373751034E-01 0.000000000E+00 
0L21 51132 340 34.101 2.582777153E-01 1.554970443E-04 2.559809880E-05 1.941169102E-01 1.321783936E-04 6.373803003E-01 0.000000000E+00 
0L22 51228 340 34.101 2.580056709E-01 1.551940887E-04 2.553326043E-05 1.941186668E-01 1.318407392E-04 6.376786081E-01 0.000000000E+00 
0L23 51326 340 34.101 2.636762600E-01 1.553000000E-04 2.553385836E-05 1.941639149E-01 1.318122911E-04 6.235538416E-01 0.000000000E+00 
0L24 51426 340 34.101 2.581320583E-01 1.557941176E-04 2.557772260E-05 1.940398533E-01 1.321272217E-04 6.360172176E-01 0.000000000E+00 
0L25 51528 340.02 34.099 2.582050014E-01 1.558911765E-04 2.562788683E-05 1.942702534E-01 1.322230435E-04 6.366879239E-01 0.000000000E+00 
0L26 51628 340.03 34.098 2.583215385E-01 1.556940887E-04 2.562903430E-05 1.944840862E-01 1.320762630E-04 6.372348219E-01 0.000000000E+00 
0L27 51728 340.01 34.1 2.583086922E-01 1.555000000E-04 2.562014781E-05 1.941723911E-01 1.322564608E-04 6.378406843E-01 0.000000000E+00 
0L28 51826 340.02 34.099 2.581924522E-01 1.553970443E-04 2.557938938E-05 1.941730165E-01 1.320428410E-04 6.375347715E-01 0.000000000E+00 
0L29 51930 340.02 34.099 2.581541958E-01 1.552277457E-04 2.552711788E-05 1.941528494E-01 1.317828761E-04 6.370202608E-01 0.000000000E+00 
0L30 52026 340.02 34.099 2.580369545E-01 1.553940887E-04 2.555799516E-05 1.941003429E-01 1.319759044E-04 6.373975390E-01 0.000000000E+00 
0L31 52130 340.03 34.098 2.636839455E-01 1.554970443E-04 2.561360635E-05 1.943168728E-01 1.321161245E-04 6.246905034E-01 0.000000000E+00 
0L32 52224 340.04 34.097 2.582574730E-01 1.556970443E-04 2.564643080E-05 1.943446133E-01 1.322632610E-04 6.378134418E-01 0.000000000E+00 
0L33 52326 340.02 34.099 2.582363876E-01 1.555970588E-04 2.561170406E-05 1.941771463E-01 1.322039724E-04 6.374111462E-01 0.000000000E+00 
0L34 52424 340.03 34.098 2.582280701E-01 1.554000000E-04 2.557232542E-05 1.941366514E-01 1.320294320E-04 6.372586783E-01 0.000000000E+00 
0L35 52528 340.03 34.098 2.581978558E-01 1.552975248E-04 2.554972940E-05 1.943777477E-01 1.317425930E-04 6.371902764E-01 0.000000000E+00 
0L36 52628 340.02 34.099 2.580759056E-01 1.550941176E-04 2.552654547E-05 1.941122868E-01 1.318081776E-04 6.377482256E-01 0.000000000E+00 
0L37 52726 340.03 34.098 2.581819416E-01 1.554609272E-04 2.555324536E-05 1.940106512E-01 1.320223480E-04 6.366473695E-01 0.000000000E+00 
0L38 52830 340.01 34.1 2.583076466E-01 1.555970443E-04 2.561941643E-05 1.942667858E-01 1.321834229E-04 6.374272526E-01 0.000000000E+00 
