N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 3.162E+16 315 3.800E-4 3.713693E+1 1.740980E+1 5.757000E-1 8.143140E+1
1.468000E+10 3.162E+16 315 3.800E-4 3.700606E+1 1.733160E+1 5.752170E-1 8.142070E+1
2.154000E+10 3.162E+16 315 3.800E-4 3.682702E+1 1.722500E+1 5.745610E-1 8.140600E+1
3.162000E+10 3.162E+16 315 3.800E-4 3.658858E+1 1.708350E+1 5.736910E-1 8.138640E+1
4.642000E+10 3.162E+16 315 3.800E-4 3.628163E+1 1.690200E+1 5.725770E-1 8.136110E+1
6.813000E+10 3.162E+16 315 3.800E-4 3.590210E+1 1.667850E+1 5.712010E-1 8.132930E+1
1.000000E+11 3.162E+16 315 3.800E-4 3.545312E+1 1.641480E+1 5.695390E-1 8.129370E+1
1.468000E+11 3.162E+16 315 3.800E-4 3.494444E+1 1.611620E+1 5.675680E-1 8.125830E+1
2.154000E+11 3.162E+16 315 3.800E-4 3.438861E+1 1.578290E+1 5.653770E-1 8.117700E+1
3.162000E+11 3.162E+16 315 3.800E-4 3.379585E+1 1.543330E+1 5.629730E-1 8.111640E+1
4.642000E+11 3.162E+16 315 3.800E-4 3.317090E+1 1.506470E+1 5.603410E-1 8.104940E+1
6.813000E+11 3.162E+16 315 3.800E-4 3.251343E+1 1.467630E+1 5.573450E-1 8.098950E+1
1.000000E+12 3.162E+16 315 3.800E-4 3.182076E+1 1.426010E+1 5.541070E-1 8.087560E+1
1.468000E+12 3.162E+16 315 3.800E-4 3.109006E+1 1.382890E+1 5.506260E-1 8.078090E+1
2.154000E+12 3.162E+16 315 3.800E-4 3.031943E+1 1.337700E+1 5.467480E-1 8.069570E+1
3.162000E+12 3.162E+16 315 3.800E-4 2.950789E+1 1.289770E+1 5.426430E-1 8.054880E+1
4.642000E+12 3.162E+16 315 3.800E-4 2.865531E+1 1.240570E+1 5.382390E-1 8.043440E+1
6.813000E+12 3.162E+16 315 3.800E-4 2.776248E+1 1.189050E+1 5.335430E-1 8.027360E+1
1.000000E+13 3.162E+16 315 3.800E-4 2.683110E+1 1.136530E+1 5.286200E-1 8.013040E+1
1.468000E+13 3.162E+16 315 3.800E-4 2.586391E+1 1.082770E+1 5.234090E-1 7.998350E+1
2.154000E+13 3.162E+16 315 3.800E-4 2.486468E+1 1.027530E+1 5.179910E-1 7.977910E+1
3.162000E+13 3.162E+16 315 3.800E-4 2.383819E+1 9.717400E+0 5.123530E-1 7.956210E+1
4.642000E+13 3.162E+16 315 3.800E-4 2.279019E+1 9.161500E+0 5.064800E-1 7.936970E+1
6.813000E+13 3.162E+16 315 3.800E-4 2.172729E+1 8.602300E+0 5.004930E-1 7.910670E+1
1.000000E+14 3.162E+16 315 3.800E-4 2.065685E+1 8.053300E+0 4.942150E-1 7.888500E+1
