d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.199554798E+00 1.199009142E+00 5.456560000E-04 1.199505047E+00 1.198862936E+00 6.421110000E-04 4.975100000E-05 1.462060000E-04
150 1.524993176E+01 1.216913522E+00 1.203088280E+00 1.382524200E-02 1.216810383E+00 1.202880390E+00 1.392999300E-02 1.031390000E-04 2.078900000E-04
150 1.549996187E+01 1.228962498E+00 1.206721529E+00 2.224096900E-02 1.228759401E+00 1.206435425E+00 2.232397600E-02 2.030970000E-04 2.861040000E-04
150 1.574996808E+01 1.240666283E+00 1.214016775E+00 2.664950800E-02 1.240268985E+00 1.213643960E+00 2.662502500E-02 3.972980000E-04 3.728150000E-04
150 1.600000000E+01 1.253135593E+00 1.219521855E+00 3.361373800E-02 1.252357414E+00 1.219078571E+00 3.327884300E-02 7.781790000E-04 4.432840000E-04
150 1.624993176E+01 1.266988107E+00 1.221368622E+00 4.561948500E-02 1.265464526E+00 1.220840208E+00 4.462431800E-02 1.523581000E-03 5.284140000E-04
150 1.649996187E+01 1.283400613E+00 1.223827274E+00 5.957333900E-02 1.280433140E+00 1.223165154E+00 5.726798600E-02 2.967473000E-03 6.621200000E-04
150 1.674996808E+01 1.302579218E+00 1.233245361E+00 6.933385700E-02 1.296881478E+00 1.232383081E+00 6.449839700E-02 5.697740000E-03 8.622800000E-04
150 1.700000000E+01 1.324805795E+00 1.250808896E+00 7.399689900E-02 1.314184200E+00 1.249648086E+00 6.453611400E-02 1.062159500E-02 1.160810000E-03
180 1.500000000E+01 1.197534904E+00 1.196026265E+00 1.508639000E-03 1.197493201E+00 1.195907082E+00 1.586119000E-03 4.170300000E-05 1.191830000E-04
180 1.524993176E+01 1.213957261E+00 1.199959230E+00 1.399803100E-02 1.213871178E+00 1.199791025E+00 1.408015300E-02 8.608300000E-05 1.682050000E-04
180 1.549996187E+01 1.225437027E+00 1.203863481E+00 2.157354600E-02 1.225268083E+00 1.203627718E+00 2.164036500E-02 1.689440000E-04 2.357630000E-04
180 1.574996808E+01 1.238157033E+00 1.211526711E+00 2.663032200E-02 1.237825549E+00 1.211214123E+00 2.661142600E-02 3.314840000E-04 3.125880000E-04
