d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.189401047E+00 1.066059390E+00 1.233416570E-01 1.189361153E+00 1.065854236E+00 1.235069170E-01 3.989400000E-05 2.051540000E-04
150 1.549996187E+01 1.229249767E+00 1.064570066E+00 1.646797010E-01 1.229069923E+00 1.064177924E+00 1.648919990E-01 1.798440000E-04 3.921420000E-04
150 1.600000000E+01 1.253910144E+00 1.059415787E+00 1.944943570E-01 1.253227706E+00 1.058802148E+00 1.944255580E-01 6.824380000E-04 6.136390000E-04
150 1.649996187E+01 1.283420803E+00 1.056774978E+00 2.266458250E-01 1.280786021E+00 1.055868380E+00 2.249176410E-01 2.634782000E-03 9.065980000E-04
150 1.700000000E+01 1.323792773E+00 1.060992051E+00 2.628007220E-01 1.314076528E+00 1.059580596E+00 2.544959320E-01 9.716245000E-03 1.411455000E-03
180 1.500000000E+01 1.186822240E+00 1.060459267E+00 1.263629730E-01 1.186788365E+00 1.060285208E+00 1.265031570E-01 3.387500000E-05 1.740590000E-04
180 1.549996187E+01 1.225914590E+00 1.059220015E+00 1.666945750E-01 1.225762874E+00 1.058883827E+00 1.668790470E-01 1.517160000E-04 3.361880000E-04
180 1.600000000E+01 1.251441157E+00 1.056118885E+00 1.953222720E-01 1.250863578E+00 1.055571675E+00 1.952919030E-01 5.775790000E-04 5.472100000E-04
180 1.649996187E+01 1.280316198E+00 1.055034113E+00 2.252820850E-01 1.277999777E+00 1.054186844E+00 2.238129330E-01 2.316421000E-03 8.472690000E-04
180 1.700000000E+01 1.320263389E+00 1.060681761E+00 2.595816280E-01 1.311263778E+00 1.059296808E+00 2.519669700E-01 8.999611000E-03 1.384953000E-03
210 1.500000000E+01 1.184562460E+00 1.055587290E+00 1.289751700E-01 1.184532328E+00 1.055437416E+00 1.290949120E-01 3.013200000E-05 1.498740000E-04
210 1.549996187E+01 1.224658835E+00 1.056118008E+00 1.685408270E-01 1.224525191E+00 1.055818303E+00 1.687068880E-01 1.336440000E-04 2.997050000E-04
210 1.600000000E+01 1.249636947E+00 1.053627747E+00 1.960092000E-01 1.249127895E+00 1.053128640E+00 1.959992550E-01 5.090520000E-04 4.991070000E-04
210 1.649996187E+01 1.278546606E+00 1.054278324E+00 2.242682820E-01 1.276447237E+00 1.053464818E+00 2.229824190E-01 2.099369000E-03 8.135060000E-04
210 1.700000000E+01 1.317444568E+00 1.059959884E+00 2.574846840E-01 1.308913902E+00 1.058599817E+00 2.503140850E-01 8.530666000E-03 1.360067000E-03
240 1.500000000E+01 1.181679102E+00 1.191381206E+00 -9.702104000E-03 1.181651492E+00 1.191302348E+00 -9.650856000E-03 2.761000000E-05 7.885800000E-05
240 1.549996187E+01 1.223273569E+00 1.201365085E+00 2.190848400E-02 1.223152137E+00 1.201198137E+00 2.195400000E-02 1.214320000E-04 1.669480000E-04
240 1.600000000E+01 1.247023831E+00 1.216812544E+00 3.021128700E-02 1.246561743E+00 1.216500855E+00 3.006088800E-02 4.620880000E-04 3.116890000E-04
240 1.649996187E+01 1.277064665E+00 1.225098175E+00 5.196649000E-02 1.275117372E+00 1.224547925E+00 5.056944700E-02 1.947293000E-03 5.502500000E-04
240 1.700000000E+01 1.316632890E+00 1.252997997E+00 6.363489300E-02 1.308447242E+00 1.251926938E+00 5.652030400E-02 8.185648000E-03 1.071059000E-03
