T nFsrh nFBsrh dnsrh nF nFB dn
290 1.148006629E+00 1.062866978E+0 8.513965100E-02 1.148006629E+00 1.062866978E+0 8.513965100E-02
295 1.148232147E+00 1.050499555E+0 9.773259200E-02 1.148232147E+00 1.050499555E+0 9.773259200E-02
300 1.135630691E+00 1.040836943E+0 9.479374800E-02 1.135630691E+00 1.040836943E+0 9.479374800E-02
305 1.116178931E+00 1.033237425E+0 8.294150600E-02 1.116178931E+00 1.033237425E+0 8.294150600E-02
310 1.095797512E+00 1.027221441E+0 6.857607100E-02 1.095797512E+00 1.027221441E+0 6.857607100E-02
315 1.077601948E+00 1.022428639E+0 5.517330900E-02 1.077601948E+00 1.022428639E+0 5.517330900E-02
320 1.019116917E+00 1.018586648E+0 5.302690000E-04 1.019116917E+00 1.018586648E+0 5.302690000E-04
325 1.008694303E+00 1.015488360E+0 -6.794057000E-03 1.008694303E+00 1.015488360E+0 -6.794057000E-03
330 1.008197138E+00 1.012975331E+0 -4.778193000E-03 1.008197138E+00 1.012975331E+0 -4.778193000E-03
335 1.009400398E+00 1.010925614E+0 -1.525216000E-03 1.009400398E+00 1.010925614E+0 -1.525216000E-03
340 1.011875603E+00 1.009244791E+0 2.630812000E-03 1.011875603E+00 1.009244791E+0 2.630812000E-03
