T nFsrh nFBsrh dnsrh nF nFB dn
290 1.160674492E+00 1.000137047E+0 1.605374450E-01 1.160674492E+00 1.000137047E+0 1.605374450E-01
295 1.166903539E+00 1.000132865E+0 1.667706740E-01 1.166903539E+00 1.000132865E+0 1.667706740E-01
300 1.163800894E+00 1.000128980E+0 1.636719140E-01 1.163800894E+00 1.000128980E+0 1.636719140E-01
305 1.168436621E+00 1.000125365E+0 1.683112560E-01 1.168436621E+00 1.000125365E+0 1.683112560E-01
310 1.171699887E+00 1.000121995E+0 1.715778920E-01 1.171699887E+00 1.000121995E+0 1.715778920E-01
315 1.164458684E+00 1.000118849E+0 1.643398350E-01 1.164458684E+00 1.000118849E+0 1.643398350E-01
320 1.148272473E+00 1.000115907E+0 1.481565660E-01 1.148272473E+00 1.000115907E+0 1.481565660E-01
325 1.133766967E+00 1.000113153E+0 1.336538140E-01 1.133766967E+00 1.000113153E+0 1.336538140E-01
330 1.111934178E+00 1.000110570E+0 1.118236080E-01 1.111934178E+00 1.000110570E+0 1.118236080E-01
335 1.093592736E+00 1.000108146E+0 9.348459000E-02 1.093592736E+00 1.000108146E+0 9.348459000E-02
340 1.017128938E+00 1.000105866E+0 1.702307200E-02 1.017128938E+00 1.000105866E+0 1.702307200E-02
