T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188847593E+00 1.199515235E+0 -1.066764200E-02 1.188847593E+00 1.199515235E+0 -1.066764200E-02
295 1.186870586E+00 1.202183134E+0 -1.531254800E-02 1.186870586E+00 1.202183134E+0 -1.531254800E-02
300 1.194946083E+00 1.204570236E+0 -9.624153000E-03 1.194946083E+00 1.204570236E+0 -9.624153000E-03
305 1.203118468E+00 1.206597275E+0 -3.478807000E-03 1.203118468E+00 1.206597275E+0 -3.478807000E-03
310 1.201164539E+00 1.208169806E+0 -7.005267000E-03 1.201164539E+00 1.208169806E+0 -7.005267000E-03
315 1.204012597E+00 1.209178281E+0 -5.165684000E-03 1.204012597E+00 1.209178281E+0 -5.165684000E-03
320 1.211168951E+00 1.209499688E+0 1.669263000E-03 1.211168951E+00 1.209499688E+0 1.669263000E-03
325 1.213818203E+00 1.209001376E+0 4.816827000E-03 1.213818203E+00 1.209001376E+0 4.816827000E-03
330 1.219985488E+00 1.207547605E+0 1.243788300E-02 1.219985488E+00 1.207547605E+0 1.243788300E-02
335 1.225287952E+00 1.205009135E+0 2.027881700E-02 1.225287952E+00 1.205009135E+0 2.027881700E-02
340 1.229524411E+00 1.201275670E+0 2.824874100E-02 1.229524411E+00 1.201275670E+0 2.824874100E-02
