T nFsrh nFBsrh dnsrh nF nFB dn
290 1.212006417E+00 1.189620565E+0 2.238585200E-02 1.212006417E+00 1.189620565E+0 2.238585200E-02
295 1.210157642E+00 1.162328082E+0 4.782956000E-02 1.210157642E+00 1.162328082E+0 4.782956000E-02
300 1.216208001E+00 1.139563075E+0 7.664492600E-02 1.216208001E+00 1.139563075E+0 7.664492600E-02
305 1.217775620E+00 1.120499349E+0 9.727627100E-02 1.217775620E+00 1.120499349E+0 9.727627100E-02
310 1.226883815E+00 1.104470766E+0 1.224130490E-01 1.226883815E+00 1.104470766E+0 1.224130490E-01
315 1.225589823E+00 1.090939533E+0 1.346502900E-01 1.225589823E+00 1.090939533E+0 1.346502900E-01
320 1.228948175E+00 1.079470561E+0 1.494776140E-01 1.228948175E+00 1.079470561E+0 1.494776140E-01
325 1.237476768E+00 1.069710932E+0 1.677658360E-01 1.237476768E+00 1.069710932E+0 1.677658360E-01
330 1.241038628E+00 1.061373504E+0 1.796651240E-01 1.241038628E+00 1.061373504E+0 1.796651240E-01
335 1.248788982E+00 1.054223892E+0 1.945650900E-01 1.248788982E+00 1.054223892E+0 1.945650900E-01
340 1.255847733E+00 1.048070108E+0 2.077776250E-01 1.255847733E+00 1.048070108E+0 2.077776250E-01
