fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 27636 305.02 38.011 3.395158813E-01 1.405876238E-04 3.359779075E-05 2.691171465E-01 1.250043918E-04 7.038879600E-01 0.000000000E+00 
00L2 27762 305 38.014 3.396042931E-01 1.404867647E-04 3.363224544E-05 2.692424505E-01 1.250746095E-04 7.049320899E-01 0.000000000E+00 
00L3 27856 305.01 38.013 3.397855789E-01 1.407000000E-04 3.371316733E-05 2.692634201E-01 1.253652781E-04 7.051808596E-01 0.000000000E+00 
00L4 27942 304.98 38.016 3.404574783E-01 1.408000000E-04 3.377294047E-05 2.697498045E-01 1.253545622E-04 7.045362469E-01 0.000000000E+00 
00L5 28034 305.01 38.013 3.398061180E-01 1.404266187E-04 3.370423399E-05 2.698217907E-01 1.250666876E-04 7.063237810E-01 0.000000000E+00 
00L6 28128 304.98 38.016 3.398566872E-01 1.404875622E-04 3.365533397E-05 2.694703983E-01 1.250507786E-04 7.048881480E-01 0.000000000E+00 
00L7 28214 305 38.014 3.399339722E-01 1.405875622E-04 3.373809577E-05 2.697136700E-01 1.252385070E-04 7.059583792E-01 0.000000000E+00 
00L8 28300 304.99 38.015 3.399866219E-01 1.408000000E-04 3.379662804E-05 2.696823261E-01 1.254745217E-04 7.060068077E-01 0.000000000E+00 
00L9 28392 305 38.014 3.399461792E-01 1.404000000E-04 3.373333561E-05 2.697159542E-01 1.252249801E-04 7.067763601E-01 0.000000000E+00 
0L10 28486 305 38.014 3.397850464E-01 1.402871287E-04 3.364670386E-05 2.692135458E-01 1.251384241E-04 7.058630318E-01 0.000000000E+00 
0L11 28656 305.02 38.011 3.372125572E-01 1.311000000E-04 3.117300357E-05 2.677464296E-01 1.165915710E-04 7.051349142E-01 4.667379609E-16 
0L12 28784 304.88 38.029 3.377476929E-01 1.313875622E-04 3.127346528E-05 2.678006184E-01 1.169404332E-04 7.047407113E-01 0.000000000E+00 
