N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 325 1.500E-4 1.036197641E+00 1.040160217E+00
1.468000E+10 3.162E+15 325 1.500E-4 1.037533153E+00 1.040337372E+00
2.154000E+10 3.162E+15 325 1.500E-4 1.038628049E+00 1.040596076E+00
3.162000E+10 3.162E+15 325 1.500E-4 1.039597608E+00 1.040973070E+00
4.642000E+10 3.162E+15 325 1.500E-4 1.040559754E+00 1.041520631E+00
6.813000E+10 3.162E+15 325 1.500E-4 1.041638796E+00 1.042312096E+00
1.000000E+11 3.162E+15 325 1.500E-4 1.042973109E+00 1.043447897E+00
1.468000E+11 3.162E+15 325 1.500E-4 1.044723203E+00 1.045061511E+00
2.154000E+11 3.162E+15 325 1.500E-4 1.047075926E+00 1.047320417E+00
3.162000E+11 3.162E+15 325 1.500E-4 1.050237594E+00 1.050417586E+00
4.642000E+11 3.162E+15 325 1.500E-4 1.054406931E+00 1.054542300E+00
6.813000E+11 3.162E+15 325 1.500E-4 1.059717305E+00 1.059821447E+00
1.000000E+12 3.162E+15 325 1.500E-4 1.066151427E+00 1.066233268E+00
1.468000E+12 3.162E+15 325 1.500E-4 1.073460563E+00 1.073525938E+00
2.154000E+12 3.162E+15 325 1.500E-4 1.081159096E+00 1.081211761E+00
3.162000E+12 3.162E+15 325 1.500E-4 1.088654198E+00 1.088696585E+00
4.642000E+12 3.162E+15 325 1.500E-4 1.095464708E+00 1.095498642E+00
6.813000E+12 3.162E+15 325 1.500E-4 1.101368586E+00 1.101395567E+00
1.000000E+13 3.162E+15 325 1.500E-4 1.106370782E+00 1.106392122E+00
