N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 310 1.800E-4 1.227169039E+00 1.270683852E+00
1.468000E+10 1.000E+17 310 1.800E-4 1.253243378E+00 1.271526997E+00
2.154000E+10 1.000E+17 310 1.800E-4 1.259505832E+00 1.272463467E+00
3.162000E+10 1.000E+17 310 1.800E-4 1.265361732E+00 1.274780708E+00
4.642000E+10 1.000E+17 310 1.800E-4 1.269600685E+00 1.276327826E+00
6.813000E+10 1.000E+17 310 1.800E-4 1.274380492E+00 1.279180851E+00
1.000000E+11 1.000E+17 310 1.800E-4 1.279631999E+00 1.282900483E+00
1.468000E+11 1.000E+17 310 1.800E-4 1.284538664E+00 1.286761380E+00
2.154000E+11 1.000E+17 310 1.800E-4 1.289782502E+00 1.291236054E+00
3.162000E+11 1.000E+17 310 1.800E-4 1.294896868E+00 1.295526840E+00
4.642000E+11 1.000E+17 310 1.800E-4 1.299364116E+00 1.299700343E+00
6.813000E+11 1.000E+17 310 1.800E-4 1.303531905E+00 1.303776011E+00
1.000000E+12 1.000E+17 310 1.800E-4 1.307501332E+00 1.307887838E+00
1.468000E+12 1.000E+17 310 1.800E-4 1.311604616E+00 1.311998360E+00
2.154000E+12 1.000E+17 310 1.800E-4 1.315478142E+00 1.315821450E+00
3.162000E+12 1.000E+17 310 1.800E-4 1.320146514E+00 1.320461044E+00
4.642000E+12 1.000E+17 310 1.800E-4 1.309184281E+00 1.309460800E+00
6.813000E+12 1.000E+17 310 1.800E-4 1.319227197E+00 1.319467319E+00
1.000000E+13 1.000E+17 310 1.800E-4 1.337273131E+00 1.337502818E+00
