T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.222787900E+00 1.201752077E+00 2.103582300E-02 1.218703169E+00 1.196300411E+00 2.240275800E-02 4.084731000E-03 5.451666000E-03
290 1.016672606E+01 1.222832759E+00 1.201803352E+00 2.102940700E-02 1.219920613E+00 1.197853362E+00 2.206725100E-02 2.912146000E-03 3.949990000E-03
290 1.033324570E+01 1.222898241E+00 1.201855614E+00 2.104262700E-02 1.220844430E+00 1.199034698E+00 2.180973200E-02 2.053811000E-03 2.820916000E-03
290 1.049996187E+01 1.222993708E+00 1.201948221E+00 2.104548700E-02 1.221556285E+00 1.199948734E+00 2.160755100E-02 1.437423000E-03 1.999487000E-03
290 1.066670514E+01 1.223132526E+00 1.202058207E+00 2.107431900E-02 1.222131212E+00 1.200655852E+00 2.147536000E-02 1.001314000E-03 1.402355000E-03
290 1.083333839E+01 1.223333593E+00 1.202217804E+00 2.111578900E-02 1.222637416E+00 1.201237827E+00 2.139958900E-02 6.961770000E-04 9.799770000E-04
290 1.100000000E+01 1.223623169E+00 1.202444235E+00 2.117893400E-02 1.223138783E+00 1.201761034E+00 2.137774900E-02 4.843860000E-04 6.832010000E-04
290 1.116672606E+01 1.224036940E+00 1.202764489E+00 2.127245100E-02 1.223698707E+00 1.202287781E+00 2.141092600E-02 3.382330000E-04 4.767080000E-04
290 1.133324570E+01 1.224621843E+00 1.203221826E+00 2.140001700E-02 1.224384057E+00 1.202887751E+00 2.149630600E-02 2.377860000E-04 3.340750000E-04
290 1.149996187E+01 1.225437027E+00 1.203863481E+00 2.157354600E-02 1.225268083E+00 1.203627718E+00 2.164036500E-02 1.689440000E-04 2.357630000E-04
290 1.166670514E+01 1.226552888E+00 1.204807788E+00 2.174510000E-02 1.226431038E+00 1.204638562E+00 2.179247600E-02 1.218500000E-04 1.692260000E-04
290 1.183333839E+01 1.228047089E+00 1.206061683E+00 2.198540600E-02 1.227957436E+00 1.205938773E+00 2.201866300E-02 8.965300000E-05 1.229100000E-04
290 1.200000000E+01 1.229996753E+00 1.207758666E+00 2.223808700E-02 1.229929150E+00 1.207667468E+00 2.226168200E-02 6.760300000E-05 9.119800000E-05
290 1.216672606E+01 1.232466631E+00 1.210005608E+00 2.246102300E-02 1.232414211E+00 1.209936124E+00 2.247808700E-02 5.242000000E-05 6.948400000E-05
290 1.233324570E+01 1.235494403E+00 1.212866738E+00 2.262766500E-02 1.235452578E+00 1.212812310E+00 2.264026800E-02 4.182500000E-05 5.442800000E-05
290 1.249996187E+01 1.239077563E+00 1.216386619E+00 2.269094400E-02 1.239043325E+00 1.216342794E+00 2.270053100E-02 3.423800000E-05 4.382500000E-05
290 1.266670514E+01 1.243169821E+00 1.220538548E+00 2.263127300E-02 1.243141227E+00 1.220502456E+00 2.263877100E-02 2.859400000E-05 3.609200000E-05
290 1.283333839E+01 1.247692844E+00 1.225252387E+00 2.244045700E-02 1.247668659E+00 1.225222165E+00 2.244649400E-02 2.418500000E-05 3.022200000E-05
290 1.300000000E+01 1.252558493E+00 1.230390055E+00 2.216843800E-02 1.252537916E+00 1.230364521E+00 2.217339500E-02 2.057700000E-05 2.553400000E-05
295 1.000000000E+01 1.223084469E+00 1.056772093E+00 1.663123760E-01 1.219269524E+00 1.048189502E+00 1.710800220E-01 3.814945000E-03 8.582591000E-03
295 1.016672606E+01 1.223134132E+00 1.056813278E+00 1.663208540E-01 1.220433799E+00 1.050656847E+00 1.697769520E-01 2.700333000E-03 6.156431000E-03
295 1.033324570E+01 1.223206553E+00 1.056872573E+00 1.663339800E-01 1.221312291E+00 1.052518894E+00 1.687933970E-01 1.894262000E-03 4.353679000E-03
295 1.049996187E+01 1.223311893E+00 1.056958582E+00 1.663533110E-01 1.221991586E+00 1.053910816E+00 1.680807700E-01 1.320307000E-03 3.047766000E-03
295 1.066670514E+01 1.223464542E+00 1.057083610E+00 1.663809320E-01 1.222547914E+00 1.054964634E+00 1.675832800E-01 9.166280000E-04 2.118976000E-03
295 1.083333839E+01 1.223684528E+00 1.057265330E+00 1.664191980E-01 1.223049194E+00 1.055798353E+00 1.672508410E-01 6.353340000E-04 1.466977000E-03
295 1.100000000E+01 1.223999093E+00 1.057528677E+00 1.664704160E-01 1.223558429E+00 1.056515181E+00 1.670432480E-01 4.406640000E-04 1.013496000E-03
295 1.116672606E+01 1.224444114E+00 1.057908313E+00 1.665358010E-01 1.224137499E+00 1.057208264E+00 1.669292350E-01 3.066150000E-04 7.000490000E-04
295 1.133324570E+01 1.225064746E+00 1.058451472E+00 1.666132740E-01 1.224850103E+00 1.057967149E+00 1.668829540E-01 2.146430000E-04 4.843230000E-04
295 1.149996187E+01 1.225914590E+00 1.059220015E+00 1.666945750E-01 1.225762874E+00 1.058883827E+00 1.668790470E-01 1.517160000E-04 3.361880000E-04
295 1.166670514E+01 1.227052670E+00 1.060290507E+00 1.667621630E-01 1.226943923E+00 1.060055966E+00 1.668879570E-01 1.087470000E-04 2.345410000E-04
295 1.183333839E+01 1.228538480E+00 1.061749645E+00 1.667888350E-01 1.228459021E+00 1.061584878E+00 1.668741430E-01 7.945900000E-05 1.647670000E-04
295 1.200000000E+01 1.230426133E+00 1.063681224E+00 1.667449090E-01 1.230366646E+00 1.063564518E+00 1.668021280E-01 5.948700000E-05 1.167060000E-04
295 1.216672606E+01 1.232758598E+00 1.066142408E+00 1.666161900E-01 1.232712775E+00 1.066058976E+00 1.666537990E-01 4.582300000E-05 8.343200000E-05
295 1.233324570E+01 1.235561187E+00 1.069132702E+00 1.664284850E-01 1.235524801E+00 1.069072538E+00 1.664522630E-01 3.638600000E-05 6.016400000E-05
295 1.249996187E+01 1.238834036E+00 1.072568556E+00 1.662654800E-01 1.238804313E+00 1.072524874E+00 1.662794390E-01 2.972300000E-05 4.368200000E-05
