T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.210945576E+00 1.198491904E+00 1.245367200E-02 1.208695640E+00 1.194276324E+00 1.441931600E-02 2.249936000E-03 4.215580000E-03
290 1.016672606E+01 1.210999251E+00 1.198515251E+00 1.248400000E-02 1.209426017E+00 1.195502322E+00 1.392369500E-02 1.573234000E-03 3.012929000E-03
290 1.033324570E+01 1.211077454E+00 1.198549411E+00 1.252804300E-02 1.209984146E+00 1.196422341E+00 1.356180500E-02 1.093308000E-03 2.127070000E-03
290 1.049996187E+01 1.211191088E+00 1.198599406E+00 1.259168200E-02 1.210434278E+00 1.197111015E+00 1.332326300E-02 7.568100000E-04 1.488391000E-03
290 1.066670514E+01 1.211355521E+00 1.198672529E+00 1.268299200E-02 1.210832640E+00 1.197637162E+00 1.319547800E-02 5.228810000E-04 1.035367000E-03
290 1.083333839E+01 1.211591992E+00 1.198779340E+00 1.281265200E-02 1.211230738E+00 1.198061483E+00 1.316925500E-02 3.612540000E-04 7.178570000E-04
290 1.100000000E+01 1.211929119E+00 1.198935041E+00 1.299407800E-02 1.211679047E+00 1.198437805E+00 1.324124200E-02 2.500720000E-04 4.972360000E-04
290 1.116672606E+01 1.212404059E+00 1.199161312E+00 1.324274700E-02 1.212230219E+00 1.198816449E+00 1.341377000E-02 1.738400000E-04 3.448630000E-04
290 1.133324570E+01 1.213062570E+00 1.199488667E+00 1.357390300E-02 1.212940876E+00 1.199248596E+00 1.369228000E-02 1.216940000E-04 2.400710000E-04
290 1.149996187E+01 1.213957261E+00 1.199959230E+00 1.399803100E-02 1.213871178E+00 1.199791025E+00 1.408015300E-02 8.608300000E-05 1.682050000E-04
290 1.166670514E+01 1.215143513E+00 1.200629520E+00 1.451399300E-02 1.215081714E+00 1.200510501E+00 1.457121300E-02 6.179900000E-05 1.190190000E-04
290 1.183333839E+01 1.216674009E+00 1.201585163E+00 1.508884600E-02 1.216628758E+00 1.201499340E+00 1.512941800E-02 4.525100000E-05 8.582300000E-05
290 1.200000000E+01 1.218594185E+00 1.202891182E+00 1.570300300E-02 1.218560216E+00 1.202828385E+00 1.573183100E-02 3.396900000E-05 6.279700000E-05
290 1.216672606E+01 1.220939810E+00 1.204645970E+00 1.629384000E-02 1.220913573E+00 1.204599112E+00 1.631446100E-02 2.623700000E-05 4.685800000E-05
290 1.233324570E+01 1.223734217E+00 1.206953427E+00 1.678079000E-02 1.223713333E+00 1.206917427E+00 1.679590600E-02 2.088400000E-05 3.600000000E-05
290 1.249996187E+01 1.226981353E+00 1.209874423E+00 1.710693000E-02 1.226964258E+00 1.209846030E+00 1.711822800E-02 1.709500000E-05 2.839300000E-05
290 1.266670514E+01 1.230657671E+00 1.213445001E+00 1.721267000E-02 1.230643358E+00 1.213422003E+00 1.722135500E-02 1.431300000E-05 2.299800000E-05
290 1.283333839E+01 1.234712467E+00 1.217612660E+00 1.709980700E-02 1.234700295E+00 1.217593670E+00 1.710662500E-02 1.217200000E-05 1.899000000E-05
290 1.300000000E+01 1.239079942E+00 1.222301385E+00 1.677855700E-02 1.239069512E+00 1.222285459E+00 1.678405300E-02 1.043000000E-05 1.592600000E-05
295 1.000000000E+01 1.207708067E+00 1.199447163E+00 8.260904000E-03 1.205615817E+00 1.195554183E+00 1.006163400E-02 2.092250000E-03 3.892980000E-03
295 1.016672606E+01 1.207787176E+00 1.199467705E+00 8.319471000E-03 1.206332240E+00 1.196696358E+00 9.635882000E-03 1.454936000E-03 2.771347000E-03
295 1.033324570E+01 1.207902216E+00 1.199497780E+00 8.404436000E-03 1.206895326E+00 1.197546759E+00 9.348567000E-03 1.006890000E-03 1.951021000E-03
295 1.049996187E+01 1.208068844E+00 1.199541799E+00 8.527045000E-03 1.207374158E+00 1.198179414E+00 9.194744000E-03 6.946860000E-04 1.362385000E-03
295 1.066670514E+01 1.208308764E+00 1.199606189E+00 8.702575000E-03 1.207830194E+00 1.198660006E+00 9.170188000E-03 4.785700000E-04 9.461830000E-04
295 1.083333839E+01 1.208651333E+00 1.199700239E+00 8.951094000E-03 1.208321616E+00 1.199045128E+00 9.276488000E-03 3.297170000E-04 6.551110000E-04
295 1.100000000E+01 1.209134638E+00 1.199837322E+00 9.297316000E-03 1.208907091E+00 1.199384175E+00 9.522916000E-03 2.275470000E-04 4.531470000E-04
295 1.116672606E+01 1.209805336E+00 1.200036505E+00 9.768831000E-03 1.209647720E+00 1.199722707E+00 9.925013000E-03 1.576160000E-04 3.137980000E-04
295 1.133324570E+01 1.210715645E+00 1.200324610E+00 1.039103500E-02 1.210605788E+00 1.200106576E+00 1.049921200E-02 1.098570000E-04 2.180340000E-04
295 1.149996187E+01 1.211916299E+00 1.200738660E+00 1.117763900E-02 1.211839001E+00 1.200586258E+00 1.125274300E-02 7.729800000E-05 1.524020000E-04
295 1.166670514E+01 1.213445883E+00 1.201328295E+00 1.211758800E-02 1.213390722E+00 1.201220786E+00 1.216993600E-02 5.516100000E-05 1.075090000E-04
295 1.183333839E+01 1.215320826E+00 1.202157468E+00 1.316335800E-02 1.215280710E+00 1.202080634E+00 1.320007600E-02 4.011600000E-05 7.683400000E-05
295 1.200000000E+01 1.217534251E+00 1.203303830E+00 1.423042100E-02 1.217504359E+00 1.203247940E+00 1.425641900E-02 2.989200000E-05 5.589000000E-05
295 1.216672606E+01 1.220067987E+00 1.204853847E+00 1.521414000E-02 1.220045061E+00 1.204812269E+00 1.523279200E-02 2.292600000E-05 4.157800000E-05
295 1.233324570E+01 1.222909574E+00 1.206893119E+00 1.601645500E-02 1.222891445E+00 1.206860995E+00 1.603045000E-02 1.812900000E-05 3.212400000E-05
295 1.249996187E+01 1.226057286E+00 1.209476984E+00 1.658030200E-02 1.226042514E+00 1.209451701E+00 1.659081300E-02 1.477200000E-05 2.528300000E-05
