N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 320 1.800E-4 3.674193E+1 1.675040E+1 5.644140E-1 8.077280E+1
1.468000E+10 5.623E+15 320 1.800E-4 3.672771E+1 1.673460E+1 5.643460E-1 8.073770E+1
2.154000E+10 5.623E+15 320 1.800E-4 3.670693E+1 1.671160E+1 5.642450E-1 8.068660E+1
3.162000E+10 5.623E+15 320 1.800E-4 3.667664E+1 1.667810E+1 5.640970E-1 8.061280E+1
4.642000E+10 5.623E+15 320 1.800E-4 3.663260E+1 1.662980E+1 5.638780E-1 8.050700E+1
6.813000E+10 5.623E+15 320 1.800E-4 3.656888E+1 1.656050E+1 5.635570E-1 8.035700E+1
1.000000E+11 5.623E+15 320 1.800E-4 3.647727E+1 1.646210E+1 5.630820E-1 8.014760E+1
1.468000E+11 5.623E+15 320 1.800E-4 3.634680E+1 1.632420E+1 5.623780E-1 7.986160E+1
2.154000E+11 5.623E+15 320 1.800E-4 3.616348E+1 1.612980E+1 5.613300E-1 7.945870E+1
3.162000E+11 5.623E+15 320 1.800E-4 3.591079E+1 1.588040E+1 5.597490E-1 7.900280E+1
4.642000E+11 5.623E+15 320 1.800E-4 3.557163E+1 1.556260E+1 5.572840E-1 7.850570E+1
6.813000E+11 5.623E+15 320 1.800E-4 3.513230E+1 1.517230E+1 5.535790E-1 7.801290E+1
1.000000E+12 5.623E+15 320 1.800E-4 3.458847E+1 1.472420E+1 5.479230E-1 7.769260E+1
1.468000E+12 5.623E+15 320 1.800E-4 3.395021E+1 1.424230E+1 5.397190E-1 7.772690E+1
2.154000E+12 5.623E+15 320 1.800E-4 3.324140E+1 1.373590E+1 5.296960E-1 7.801010E+1
3.162000E+12 5.623E+15 320 1.800E-4 3.249095E+1 1.322860E+1 5.202710E-1 7.825700E+1
4.642000E+12 5.623E+15 320 1.800E-4 3.172032E+1 1.273470E+1 5.123610E-1 7.835650E+1
6.813000E+12 5.623E+15 320 1.800E-4 3.093678E+1 1.224190E+1 5.053950E-1 7.829660E+1
1.000000E+13 5.623E+15 320 1.800E-4 3.013620E+1 1.175790E+1 4.988250E-1 7.821530E+1
1.468000E+13 5.623E+15 320 1.800E-4 2.931049E+1 1.126450E+1 4.923180E-1 7.806270E+1
2.154000E+13 5.623E+15 320 1.800E-4 2.845357E+1 1.077150E+1 4.857740E-1 7.793040E+1
3.162000E+13 5.623E+15 320 1.800E-4 2.756315E+1 1.026630E+1 4.792160E-1 7.772340E+1
4.642000E+13 5.623E+15 320 1.800E-4 2.664016E+1 9.755700E+0 4.725520E-1 7.749500E+1
6.813000E+13 5.623E+15 320 1.800E-4 2.568761E+1 9.246300E+0 4.657980E-1 7.727680E+1
1.000000E+14 5.623E+15 320 1.800E-4 2.470990E+1 8.729500E+0 4.589760E-1 7.697120E+1
