N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.344619000E-03 1.070895000E-03 8.880160000E-04 7.594160000E-04
1.600000000E+01 3.437325000E-03 2.880612000E-03 2.512072000E-03 2.251100000E-03
1.700000000E+01 6.021833000E-03 5.745596000E-03 5.583054000E-03 5.474691000E-03
1.549996187E+01 2.458900000E-03 1.999487000E-03 1.669457000E-03 1.447859000E-03
1.649996187E+01 4.289213000E-03 3.833277000E-03 3.538244000E-03 3.339475000E-03
1.674996808E+01 4.976777000E-03 4.611466000E-03 4.381356000E-03 4.222930000E-03
1.624993176E+01 3.788551000E-03 3.272786000E-03 2.933393000E-03 2.697527000E-03
1.574996808E+01 3.047275000E-03 2.501282000E-03 2.126958000E-03 1.871681000E-03
1.524993176E+01 1.859663000E-03 1.488391000E-03 1.241222000E-03 1.067457000E-03
