N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.213934485E+00 1.211562797E+00 1.209567924E+00 1.207368532E+00
1.016672606E+01 1.216578979E+00 1.214098883E+00 1.212045358E+00 1.209819247E+00
1.033324570E+01 1.218578117E+00 1.215999885E+00 1.213899470E+00 1.211597710E+00
1.049996187E+01 1.220088301E+00 1.217437800E+00 1.215314903E+00 1.213046444E+00
1.066670514E+01 1.221243323E+00 1.218557282E+00 1.216426698E+00 1.214241191E+00
1.083333839E+01 1.222155480E+00 1.219482642E+00 1.217410060E+00 1.215308594E+00
1.100000000E+01 1.222942882E+00 1.220323503E+00 1.218367373E+00 1.216401529E+00
1.116672606E+01 1.223689407E+00 1.221180056E+00 1.219396712E+00 1.217602259E+00
1.133324570E+01 1.224486292E+00 1.222147196E+00 1.220582968E+00 1.219013768E+00
1.149996187E+01 1.225415797E+00 1.223315840E+00 1.222012776E+00 1.220704786E+00
1.166670514E+01 1.226566212E+00 1.224770234E+00 1.223755510E+00 1.222728542E+00
1.183333839E+01 1.228022877E+00 1.226581080E+00 1.225875929E+00 1.225113277E+00
1.200000000E+01 1.229861105E+00 1.228788529E+00 1.228376046E+00 1.227862635E+00
1.216672606E+01 1.232136464E+00 1.231424585E+00 1.231250923E+00 1.230913620E+00
1.233324570E+01 1.234897388E+00 1.234479577E+00 1.234490659E+00 1.234270102E+00
1.249996187E+01 1.238114661E+00 1.237920762E+00 1.238052055E+00 1.237896145E+00
1.266670514E+01 1.241770507E+00 1.241718716E+00 1.241894387E+00 1.241775430E+00
1.283333839E+01 1.245795375E+00 1.245837143E+00 1.246031767E+00 1.245923372E+00
1.300000000E+01 1.250182624E+00 1.250232368E+00 1.250450782E+00 1.250345647E+00
