N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 315 3.800E-4 3.689782E+1 1.735080E+1 5.768280E-1 8.152180E+1
1.468000E+10 5.623E+16 315 3.800E-4 3.685454E+1 1.732690E+1 5.767270E-1 8.151900E+1
2.154000E+10 5.623E+16 315 3.800E-4 3.679242E+1 1.729250E+1 5.765820E-1 8.151500E+1
3.162000E+10 5.623E+16 315 3.800E-4 3.670415E+1 1.724360E+1 5.763750E-1 8.150930E+1
4.642000E+10 5.623E+16 315 3.800E-4 3.658045E+1 1.717510E+1 5.760820E-1 8.150130E+1
6.813000E+10 5.623E+16 315 3.800E-4 3.641039E+1 1.707400E+1 5.756770E-1 8.145730E+1
1.000000E+11 5.623E+16 315 3.800E-4 3.618243E+1 1.694770E+1 5.751280E-1 8.144180E+1
1.468000E+11 5.623E+16 315 3.800E-4 3.588662E+1 1.678390E+1 5.744050E-1 8.142210E+1
2.154000E+11 5.623E+16 315 3.800E-4 3.551740E+1 1.657960E+1 5.734840E-1 8.139770E+1
3.162000E+11 5.623E+16 315 3.800E-4 3.507596E+1 1.633530E+1 5.723520E-1 8.136840E+1
4.642000E+11 5.623E+16 315 3.800E-4 3.457009E+1 1.605510E+1 5.710070E-1 8.133380E+1
6.813000E+11 5.623E+16 315 3.800E-4 3.401091E+1 1.574450E+1 5.694220E-1 8.129740E+1
1.000000E+12 5.623E+16 315 3.800E-4 3.340808E+1 1.540830E+1 5.675720E-1 8.126100E+1
1.468000E+12 5.623E+16 315 3.800E-4 3.276677E+1 1.504860E+1 5.655060E-1 8.121300E+1
2.154000E+12 5.623E+16 315 3.800E-4 3.208794E+1 1.466000E+1 5.632070E-1 8.111900E+1
3.162000E+12 5.623E+16 315 3.800E-4 3.137035E+1 1.425530E+1 5.606530E-1 8.105170E+1
4.642000E+12 5.623E+16 315 3.800E-4 3.061242E+1 1.382750E+1 5.577210E-1 8.098970E+1
6.813000E+12 5.623E+16 315 3.800E-4 2.981305E+1 1.337020E+1 5.545040E-1 8.087700E+1
1.000000E+13 5.623E+16 315 3.800E-4 2.897186E+1 1.289600E+1 5.510260E-1 8.078040E+1
1.468000E+13 5.623E+16 315 3.800E-4 2.808927E+1 1.240130E+1 5.471420E-1 8.069130E+1
2.154000E+13 5.623E+16 315 3.800E-4 2.716662E+1 1.188090E+1 5.429850E-1 8.054250E+1
3.162000E+13 5.623E+16 315 3.800E-4 2.620624E+1 1.134940E+1 5.385190E-1 8.042030E+1
4.642000E+13 5.623E+16 315 3.800E-4 2.521148E+1 1.079870E+1 5.337140E-1 8.025360E+1
6.813000E+13 5.623E+16 315 3.800E-4 2.418673E+1 1.024180E+1 5.286600E-1 8.009830E+1
1.000000E+14 5.623E+16 315 3.800E-4 2.313738E+1 9.673800E+0 5.232790E-1 7.990030E+1
