N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.192292775E+00 1.177527533E+00 1.145225836E+00 1.081587661E+00 1.014725445E+00 1.015421235E+00 1.018148114E+00 1.023541814E+00 1.032466508E+00 1.045780276E+00 1.064060655E+00
1.600000000E+01 1.242367026E+00 1.244112964E+00 1.246304284E+00 1.248211085E+00 1.249740713E+00 1.249892739E+00 1.247636630E+00 1.241086532E+00 1.227278364E+00 1.201443981E+00 1.157215902E+00
1.700000000E+01 1.276297385E+00 1.279515701E+00 1.283197087E+00 1.287137654E+00 1.290554070E+00 1.293371057E+00 1.295329843E+00 1.295991413E+00 1.294678970E+00 1.292136951E+00 1.287579456E+00
1.549996187E+01 1.221556285E+00 1.221991586E+00 1.221124927E+00 1.217070319E+00 1.206754947E+00 1.184460005E+00 1.141388059E+00 1.066986769E+00 1.009852355E+00 1.010366856E+00 1.011946861E+00
1.649996187E+01 1.259966471E+00 1.262267213E+00 1.265137683E+00 1.268250086E+00 1.271400759E+00 1.274199191E+00 1.276581075E+00 1.277607792E+00 1.277064242E+00 1.274361898E+00 1.268639928E+00
1.674996808E+01 1.267361032E+00 1.270037795E+00 1.273283266E+00 1.276806154E+00 1.280402282E+00 1.283397576E+00 1.285954521E+00 1.287229196E+00 1.287216405E+00 1.285556587E+00 1.281862207E+00
1.624993176E+01 1.251567464E+00 1.253649702E+00 1.256071835E+00 1.258713181E+00 1.261261287E+00 1.263338574E+00 1.264480439E+00 1.263715529E+00 1.260119503E+00 1.252084806E+00 1.236994289E+00
1.574996808E+01 1.232786079E+00 1.234166515E+00 1.235490819E+00 1.236056563E+00 1.234094521E+00 1.228893714E+00 1.216639473E+00 1.191969142E+00 1.147064551E+00 1.071781294E+00 1.007926365E+00
1.524993176E+01 1.210434278E+00 1.207374158E+00 1.199200657E+00 1.180415034E+00 1.141695866E+00 1.070542341E+00 1.012083017E+00 1.012751291E+00 1.014923280E+00 1.019068327E+00 1.025798289E+00
