N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.670795000E-03 2.242565000E-03 1.932910000E-03 1.702092000E-03
1.600000000E+01 1.137118100E-02 1.086050500E-02 1.042387500E-02 1.010832100E-02
1.700000000E+01 6.995149000E-02 7.256497100E-02 7.491010200E-02 7.730403200E-02
1.549996187E+01 1.661317000E-03 1.286459000E-03 1.043111000E-03 8.732920000E-04
1.649996187E+01 3.117241100E-02 3.151798100E-02 3.190802300E-02 3.241480900E-02
1.674996808E+01 4.749288200E-02 4.868700600E-02 5.005209100E-02 5.130840800E-02
1.624993176E+01 1.978455400E-02 1.951873300E-02 1.940978900E-02 1.934528500E-02
1.574996808E+01 4.175978000E-03 3.554079000E-03 3.006147000E-03 2.528833000E-03
1.524993176E+01 1.613851000E-03 1.310567000E-03 1.105313000E-03 9.535160000E-04
