N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.340800000E-05 1.836500000E-05 1.512600000E-05 1.304100000E-05
1.600000000E+01 1.323320000E-04 1.272600000E-04 1.245290000E-04 1.232350000E-04
1.700000000E+01 1.634508000E-03 1.571735000E-03 1.536059000E-03 1.518829000E-03
1.549996187E+01 -1.111900000E-05 -4.219000000E-06 2.848000000E-06 9.187000000E-06
1.649996187E+01 4.466980000E-04 4.260620000E-04 4.123540000E-04 4.050860000E-04
1.674996808E+01 8.403360000E-04 8.028150000E-04 7.809280000E-04 7.664090000E-04
1.624993176E+01 2.455590000E-04 2.337010000E-04 2.269350000E-04 2.223250000E-04
1.574996808E+01 5.638100000E-05 5.705000000E-05 5.854500000E-05 6.025300000E-05
1.524993176E+01 1.944600000E-05 1.613600000E-05 1.415000000E-05 1.284000000E-05
