fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0UT1 9:41 297.4 38.99 1.000E+000 2.849E+000 9.129E-011 2.356E+003 3.261E+000 1.881E-005 1.302E-003 
0UT2 10:7 300.5 38.58 1.000E+000 2.753E+000 1.610E-010 2.287E+003 3.221E+000 2.058E-005 1.444E-003 
0UT3 10:27 303.2 38.24 1.000E+000 2.444E+000 2.452E-010 2.227E+003 3.138E+000 2.087E-005 9.420E-004 
0UT4 10:51 306.2 37.86 1.000E+000 2.578E+000 3.690E-010 2.160E+003 3.074E+000 2.260E-005 1.205E-003 
0UT5 11:10 309.2 37.5 1.000E+000 2.439E+000 6.307E-010 2.093E+003 3.055E+000 2.475E-005 1.260E-003 
0UT6 11:29 312.2 37.14 1.000E+000 2.262E+000 9.561E-010 2.026E+003 2.964E+000 2.553E-005 8.332E-004 
0UT7 11:49 314.9 36.82 1.000E+000 2.291E+000 1.454E-009 1.966E+003 2.940E+000 2.818E-005 1.055E-003 
0UT8 12:13 318.2 36.44 1.000E+000 2.523E+000 2.233E-009 1.893E+003 2.850E+000 2.972E-005 1.174E-003 
0UT9 12:33 321.5 36.06 1.000E+000 2.131E+000 3.779E-009 1.819E+003 2.842E+000 3.415E-005 8.152E-004 
UT10 12:51 324.4 35.74 1.000E+000 2.318E+000 5.568E-009 1.754E+003 2.805E+000 3.734E-005 6.240E-004 
UT11 13:10 327.5 35.4 1.000E+000 2.489E+000 8.438E-009 1.685E+003 2.753E+000 4.108E-005 1.017E-003 
UT12 13:53 330 35.13 1.000E+000 2.696E+000 1.261E-008 1.629E+003 2.759E+000 4.641E-005 1.221E-003 
UT13 14:14 332.8 34.84 1.000E+000 2.917E+000 1.654E-008 1.567E+003 2.681E+000 4.829E-005 7.625E-004 
