fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0US1 9:45:50 308.2 37.62 1.000E+000 9.569E-001 1.721E-006 7.673E+002 2.503E+000 3.246E-008 1.428E-005 9.933E-003 1.426E-005 3.553E-008 2.508E-001 5.000E-003 6.962E-006 1.296E-003 
0US2 9:58:40 312 37.16 1.000E+000 1.154E+000 1.621E-006 7.646E+002 2.487E+000 3.759E-008 1.647E-005 1.125E-002 1.644E-005 4.644E-008 2.510E-001 5.600E-003 8.147E-006 3.209E-003 
0US3 10:43:34 315 36.81 1.000E+000 9.974E-001 1.588E-006 8.018E+002 2.484E+000 3.869E-008 1.342E-005 9.363E-003 1.340E-005 3.150E-008 2.510E-001 4.700E-003 6.559E-006 1.250E-003 
0US4 11:05:30 319.1 36.33 1.000E+000 9.564E-001 1.904E-006 7.295E+002 2.309E+000 6.195E-008 1.620E-005 1.052E-002 1.618E-005 4.274E-008 2.510E-001 5.300E-003 7.910E-006 2.987E-003 
0US5 11:24:56 322.5 35.95 1.000E+000 1.007E+000 1.382E-006 8.007E+002 2.466E+000 4.718E-008 1.486E-005 9.843E-003 1.484E-005 3.671E-008 2.514E-001 4.900E-003 7.342E-006 1.705E-003 
0US6 11:44:48 325.2 35.65 1.000E+000 1.021E+000 1.559E-006 7.891E+002 2.388E+000 5.688E-008 1.670E-005 1.086E-002 1.667E-005 4.556E-008 2.516E-001 5.400E-003 8.283E-006 3.303E-003 
0US7 12:03:14 327.6 35.39 1.000E+000 9.936E-001 1.647E-006 7.691E+002 2.342E+000 6.454E-008 1.573E-005 9.927E-003 1.570E-005 3.921E-008 2.515E-001 5.000E-003 7.684E-006 1.929E-003 
0US8 12:20:18 331.8 34.94 1.000E+000 1.103E+000 1.541E-006 8.180E+002 2.414E+000 6.142E-008 1.602E-005 9.995E-003 1.599E-005 4.026E-008 2.519E-001 5.000E-003 7.891E-006 2.362E-003 
0US9 12:37:24 335.5 34.56 1.000E+000 9.878E-001 1.743E-006 7.626E+002 2.296E+000 7.991E-008 1.596E-005 9.387E-003 1.593E-005 3.766E-008 2.518E-001 4.700E-003 7.843E-006 2.341E-003 
US10 12:56:20 337.9 34.31 1.000E+000 1.011E+000 1.732E-006 7.780E+002 2.329E+000 7.906E-008 1.530E-005 8.826E-003 1.527E-005 3.395E-008 2.519E-001 4.400E-003 7.544E-006 3.269E-003 
