fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
US01 10:16:04 301.1 38.51 1.000E+000 8.095E-001 1.597E-006 1.142E+004 2.598E+000 1.716E-008 1.527E-005 5.096E-002 1.527E-005 2.193E-007 2.818E-001 2.700E-002 8.092E-006 3.240E-002 
US02 10:37:26 304.4 38.09 1.000E+000 9.918E-001 1.268E-006 1.024E+004 2.617E+000 1.849E-008 1.602E-005 4.699E-002 1.602E-005 2.100E-007 2.789E-001 2.480E-002 8.432E-006 1.189E-002 
US03 10:58:44 307.4 37.72 1.000E+000 9.509E-001 1.437E-006 9.252E+003 2.584E+000 2.101E-008 1.524E-005 4.125E-002 1.524E-005 1.730E-007 2.752E-001 2.160E-002 7.971E-006 8.276E-003 
US04 11:18:58 309.2 37.5 1.000E+000 1.064E+000 1.193E-006 8.695E+003 2.607E+000 2.135E-008 1.473E-005 3.713E-002 1.473E-005 1.489E-007 2.723E-001 1.940E-002 7.637E-006 7.090E-003 
US05 11:37:32 311.8 37.18 1.000E+000 9.804E-001 1.366E-006 7.936E+003 2.598E+000 2.289E-008 1.494E-005 3.407E-002 1.493E-005 1.376E-007 2.704E-001 1.770E-002 7.728E-006 5.806E-003 
US06 11:55:24 315.2 36.78 1.000E+000 1.020E+000 1.114E-006 7.021E+003 2.584E+000 2.516E-008 1.392E-005 2.823E-002 1.391E-005 1.047E-007 2.667E-001 1.460E-002 7.124E-006 2.895E-003 
US07 12:14:32 318 36.46 1.000E+000 9.077E-001 1.053E-006 6.330E+003 2.602E+000 2.605E-008 1.341E-005 2.414E-002 1.341E-005 8.546E-008 2.641E-001 1.240E-002 6.837E-006 5.065E-003 
US08 12:31:32 321.1 36.11 1.000E+000 8.539E-001 1.290E-006 5.627E+003 2.599E+000 2.810E-008 1.442E-005 2.284E-002 1.442E-005 8.667E-008 2.632E-001 1.170E-002 7.344E-006 2.655E-003 
US09 12:48:04 324.8 35.7 1.000E+000 1.000E+000 1.160E-006 4.868E+003 2.621E+000 2.973E-008 1.437E-005 1.942E-002 1.436E-005 7.279E-008 2.610E-001 9.900E-003 7.278E-006 3.320E-003 
US10 13:09:12 326.7 35.49 1.000E+000 8.971E-001 1.377E-006 4.510E+003 2.600E+000 3.177E-008 1.518E-005 1.913E-002 1.517E-005 7.569E-008 2.609E-001 9.800E-003 7.644E-006 1.077E-002 
US11 13:28:04 331.3 35 1.000E+000 9.998E-001 1.166E-006 3.725E+003 2.620E+000 3.393E-008 1.519E-005 1.564E-002 1.518E-005 6.142E-008 2.587E-001 8.000E-003 7.581E-006 2.989E-003 
US12 13:47:38 332.7 34.85 1.000E+000 1.010E+000 1.225E-006 3.507E+003 2.608E+000 3.546E-008 1.334E-005 1.316E-002 1.333E-005 4.512E-008 2.572E-001 6.700E-003 6.632E-006 4.341E-003 
US13 14:02:34 336.7 34.43 1.000E+000 1.046E+000 1.080E-006 2.936E+003 2.628E+000 3.783E-008 1.426E-005 1.181E-002 1.424E-005 4.311E-008 2.564E-001 6.000E-003 7.064E-006 1.279E-003 
US14 14:22:44 340.5 34.05 1.000E+000 9.015E-001 1.522E-006 2.455E+003 2.589E+000 4.305E-008 1.436E-005 1.041E-002 1.434E-005 3.812E-008 2.555E-001 5.300E-003 7.054E-006 1.564E-003 
