N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.199399696E+00 1.199075707E+00 1.198547320E+00 1.196267247E+00 1.189213397E+00 1.169728849E+00 1.123577496E+00 1.032807904E+00 1.016609197E+00 1.019206676E+00 1.024703898E+00
1.600000000E+01 1.220949079E+00 1.222625657E+00 1.224730464E+00 1.226861006E+00 1.229664932E+00 1.232289983E+00 1.234346114E+00 1.236465179E+00 1.237960343E+00 1.238023358E+00 1.237011230E+00
1.700000000E+01 1.254900115E+00 1.256552418E+00 1.258837829E+00 1.261196538E+00 1.264131671E+00 1.267022407E+00 1.269222626E+00 1.271276218E+00 1.272538320E+00 1.272390948E+00 1.271747175E+00
1.549996187E+01 1.207431397E+00 1.208518230E+00 1.209727996E+00 1.211689282E+00 1.213683722E+00 1.215065659E+00 1.215606767E+00 1.213380346E+00 1.204754428E+00 1.183046107E+00 1.135923782E+00
1.649996187E+01 1.226605735E+00 1.228863942E+00 1.231334391E+00 1.234603492E+00 1.237978913E+00 1.240757474E+00 1.243698749E+00 1.246218962E+00 1.247559460E+00 1.248777224E+00 1.249149890E+00
1.674996808E+01 1.236785254E+00 1.238835192E+00 1.241209178E+00 1.244242225E+00 1.247307343E+00 1.249974204E+00 1.252839857E+00 1.255181299E+00 1.256277958E+00 1.257192882E+00 1.257191272E+00
1.624993176E+01 1.223396520E+00 1.225440387E+00 1.228078231E+00 1.230734469E+00 1.233887403E+00 1.236998707E+00 1.239395039E+00 1.241764031E+00 1.243640567E+00 1.244226314E+00 1.244505213E+00
1.574996808E+01 1.215020179E+00 1.215717184E+00 1.217488750E+00 1.219624443E+00 1.221972249E+00 1.223960093E+00 1.226036887E+00 1.227366511E+00 1.227054272E+00 1.224217242E+00 1.217677770E+00
1.524993176E+01 1.203600333E+00 1.203949263E+00 1.205043622E+00 1.206124638E+00 1.206441049E+00 1.204013102E+00 1.196092979E+00 1.174508247E+00 1.125761576E+00 1.033464717E+00 1.012597722E+00
