fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 9:46:40 295.1 39.29 1.000E+000 1.000E+000 6.296E-006 1.000E+020 2.855E+000 3.891E-009 2.715E-003 
0002 9:50:50 295 39.3 1.000E+000 1.000E+000 6.188E-006 1.000E+020 2.865E+000 3.828E-009 2.588E-003 
0003 9:53:56 295 39.3 1.000E+000 1.000E+000 6.112E-006 1.000E+020 2.869E+000 3.819E-009 2.583E-003 
0004 9:56:06 294.9 39.32 1.000E+000 1.000E+000 6.100E-006 1.000E+020 2.864E+000 3.835E-009 5.232E-003 
0005 9:59:04 295.1 39.29 1.000E+000 1.000E+000 6.179E-006 1.000E+020 2.863E+000 3.891E-009 2.546E-003 
0006 10:04:42 295 39.3 1.000E+000 1.000E+000 5.939E-006 1.000E+020 2.868E+000 3.865E-009 2.455E-003 
0007 10:07:24 294.9 39.32 1.000E+000 1.000E+000 5.997E-006 1.000E+020 2.869E+000 3.861E-009 2.429E-003 
0008 10:13:36 295.1 39.29 1.000E+000 1.000E+000 5.978E-006 1.000E+020 2.869E+000 3.923E-009 2.440E-003 
0009 10:16:26 295.1 39.29 1.000E+000 1.000E+000 5.946E-006 1.000E+020 2.870E+000 3.920E-009 2.403E-003 
0010 10:19:18 295 39.3 1.000E+000 1.000E+000 6.077E-006 1.000E+020 2.871E+000 3.894E-009 2.329E-003 
0011 10:23:32 294.9 39.32 1.000E+000 1.000E+000 5.931E-006 1.000E+020 2.868E+000 3.905E-009 2.285E-003 
0012 10:25:56 294.9 39.32 1.000E+000 1.000E+000 5.981E-006 1.000E+020 2.871E+000 3.911E-009 2.297E-003 
0013 10:31:16 295 39.3 1.000E+000 1.000E+000 6.063E-006 1.000E+020 2.868E+000 3.954E-009 2.310E-003 
0014 10:35:18 295 39.3 1.000E+000 1.000E+000 6.067E-006 1.000E+020 2.868E+000 3.960E-009 2.194E-003 
0015 10:39:00 294.9 39.32 1.000E+000 1.000E+000 5.940E-006 1.000E+020 2.871E+000 3.935E-009 2.276E-003 
0016 10:42:52 295 39.3 1.000E+000 1.000E+000 6.203E-006 1.000E+020 2.868E+000 3.977E-009 2.207E-003 
0017 10:45:38 295.1 39.29 1.000E+000 1.000E+000 5.972E-006 1.000E+020 2.869E+000 4.004E-009 2.196E-003 
0018 10:49:18 295.1 39.29 1.000E+000 1.000E+000 5.951E-006 1.000E+020 2.869E+000 4.001E-009 2.171E-003 
0019 10:54:44 295.2 39.28 1.000E+000 1.000E+000 6.032E-006 1.000E+020 2.870E+000 4.031E-009 2.153E-003 
0020 11:00:18 295 39.3 1.000E+000 1.000E+000 5.949E-006 1.000E+020 2.872E+000 3.986E-009 2.102E-003 
0021 11:04:14 295.1 39.29 1.000E+000 1.000E+000 6.108E-006 1.000E+020 2.869E+000 4.038E-009 2.117E-003 
0022 11:10:28 295 39.3 1.000E+000 1.000E+000 5.954E-006 1.000E+020 2.871E+000 4.029E-009 2.107E-003 
0023 11:13:56 295 39.3 1.000E+000 1.000E+000 5.945E-006 1.000E+020 2.872E+000 4.024E-009 2.118E-003 
0024 11:18:18 295 39.3 1.000E+000 1.000E+000 5.993E-006 1.000E+020 2.871E+000 4.032E-009 2.139E-003 
0025 11:24:50 295 39.3 1.000E+000 1.000E+000 5.939E-006 1.000E+020 2.871E+000 4.049E-009 2.119E-003 
0026 11:28:04 295 39.3 1.000E+000 1.000E+000 5.933E-006 1.000E+020 2.872E+000 4.050E-009 2.106E-003 
0027 11:36:08 295.1 39.29 1.000E+000 1.000E+000 5.898E-006 1.000E+020 2.871E+000 4.100E-009 2.075E-003 
0028 11:38:56 295.1 39.29 1.000E+000 1.000E+000 6.024E-006 1.000E+020 2.870E+000 4.086E-009 2.013E-003 
0029 11:44:22 295.1 39.29 1.000E+000 1.000E+000 5.889E-006 1.000E+020 2.873E+000 4.091E-009 2.047E-003 
0030 11:49:10 295.1 39.29 1.000E+000 1.000E+000 5.928E-006 1.000E+020 2.872E+000 4.096E-009 2.009E-003 
0031 11:53:22 295.1 39.29 1.000E+000 1.000E+000 5.941E-006 1.000E+020 2.870E+000 4.115E-009 1.984E-003 
0032 12:03:32 295.1 39.29 1.000E+000 1.000E+000 5.988E-006 1.000E+020 2.873E+000 4.118E-009 2.044E-003 
0033 12:14:50 295 39.3 1.000E+000 1.000E+000 5.798E-006 1.000E+020 2.874E+000 4.107E-009 2.016E-003 
0034 12:24:12 295 39.3 1.000E+000 1.000E+000 5.776E-006 1.000E+020 2.877E+000 4.106E-009 2.049E-003 
0035 12:32:52 295 39.3 1.000E+000 1.000E+000 5.792E-006 1.000E+020 2.873E+000 4.146E-009 1.995E-003 
0036 12:48:26 295 39.3 1.000E+000 1.000E+000 5.805E-006 1.000E+020 2.879E+000 4.133E-009 2.032E-003 
0037 12:58:02 295 39.3 1.000E+000 1.000E+000 5.706E-006 1.000E+020 2.876E+000 4.163E-009 2.000E-003 
0038 13:06:22 295 39.3 1.000E+000 1.000E+000 5.664E-006 1.000E+020 2.879E+000 4.141E-009 2.104E-003 
