N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.703009790E-01 -1.676548670E-01 -1.648543080E-01 -1.620163940E-01
1.600000000E+01 3.045275200E-02 3.038810900E-02 2.989589900E-02 2.960373300E-02
1.700000000E+01 6.083929700E-02 5.965526800E-02 5.747409200E-02 5.844627100E-02
1.549996187E+01 4.985230000E-03 2.132052000E-03 1.420128000E-03 6.391510000E-04
1.649996187E+01 5.189992200E-02 5.256482000E-02 5.232770400E-02 5.207285400E-02
1.674996808E+01 6.054385100E-02 5.869521400E-02 5.864717800E-02 5.823501000E-02
1.624993176E+01 4.088602000E-02 4.111143800E-02 4.118945300E-02 4.115480300E-02
1.574996808E+01 2.156056700E-02 2.063521400E-02 1.992582900E-02 2.024109000E-02
1.524993176E+01 -4.365550800E-02 -4.981878300E-02 -5.407046200E-02 -5.712440300E-02
