N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 8.219343000E-02 8.390155400E-02 8.432535000E-02 8.620829700E-02
1.016672606E+01 8.157487000E-02 8.303983700E-02 8.315263900E-02 8.470978400E-02
1.033324570E+01 8.076492500E-02 8.186209000E-02 8.157997900E-02 8.273825100E-02
1.049996187E+01 7.964766300E-02 8.029843300E-02 7.954417500E-02 8.024854800E-02
1.066670514E+01 7.820649000E-02 7.830052200E-02 7.702635600E-02 7.726337600E-02
1.083333839E+01 7.637331900E-02 7.587005800E-02 7.408393000E-02 7.390149500E-02
1.100000000E+01 7.416413200E-02 7.308599500E-02 7.086889700E-02 7.037895200E-02
1.116672606E+01 7.166730400E-02 7.011459800E-02 6.761452400E-02 6.697882400E-02
1.133324570E+01 6.902083100E-02 6.717500200E-02 6.458748200E-02 6.395785100E-02
1.149996187E+01 6.646783800E-02 6.454925700E-02 6.202689400E-02 6.154414700E-02
1.166670514E+01 6.419501000E-02 6.242915200E-02 6.009852600E-02 5.982781400E-02
1.183333839E+01 6.240514900E-02 6.092797400E-02 5.887787100E-02 5.885714200E-02
1.200000000E+01 6.124110700E-02 6.013451000E-02 5.835530900E-02 5.855266200E-02
1.216672606E+01 6.071664200E-02 5.997231300E-02 5.845243000E-02 5.882034200E-02
1.233324570E+01 6.080492300E-02 6.036807500E-02 5.904439800E-02 5.952514500E-02
1.249996187E+01 6.139902500E-02 6.118320400E-02 5.997447100E-02 6.046350800E-02
1.266670514E+01 6.234999900E-02 6.223620200E-02 6.109442400E-02 6.163409500E-02
1.283333839E+01 6.347135300E-02 6.339058400E-02 6.226349900E-02 6.277042300E-02
1.300000000E+01 6.463923400E-02 6.462135700E-02 6.351313500E-02 6.402001900E-02
