N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 320 1.500E-4 1.247014157E+00 1.259410602E+00
1.468000E+10 1.000E+16 320 1.500E-4 1.250736842E+00 1.259471450E+00
2.154000E+10 1.000E+16 320 1.500E-4 1.253426681E+00 1.259545516E+00
3.162000E+10 1.000E+16 320 1.500E-4 1.255391149E+00 1.259651261E+00
4.642000E+10 1.000E+16 320 1.500E-4 1.256859672E+00 1.259786487E+00
6.813000E+10 1.000E+16 320 1.500E-4 1.257963421E+00 1.259984185E+00
1.000000E+11 1.000E+16 320 1.500E-4 1.258868703E+00 1.260260937E+00
1.468000E+11 1.000E+16 320 1.500E-4 1.259690610E+00 1.260649125E+00
2.154000E+11 1.000E+16 320 1.500E-4 1.260530562E+00 1.261191020E+00
3.162000E+11 1.000E+16 320 1.500E-4 1.261482378E+00 1.261938685E+00
4.642000E+11 1.000E+16 320 1.500E-4 1.262633831E+00 1.262950729E+00
6.813000E+11 1.000E+16 320 1.500E-4 1.264062977E+00 1.264284981E+00
1.000000E+12 1.000E+16 320 1.500E-4 1.265829016E+00 1.265986646E+00
1.468000E+12 1.000E+16 320 1.500E-4 1.267960722E+00 1.268074853E+00
2.154000E+12 1.000E+16 320 1.500E-4 1.270451629E+00 1.270536451E+00
3.162000E+12 1.000E+16 320 1.500E-4 1.273277482E+00 1.273342520E+00
4.642000E+12 1.000E+16 320 1.500E-4 1.276602871E+00 1.276747787E+00
6.813000E+12 1.000E+16 320 1.500E-4 1.279936690E+00 1.280007312E+00
1.000000E+13 1.000E+16 320 1.500E-4 1.283354611E+00 1.283394823E+00
