T d154 d184 d214 d244
d 150 180 210 240
290 1.299226591E+00 1.293905372E+00 1.291346689E+00 1.289023434E+00
295 1.299147614E+00 1.293891882E+00 1.291698755E+00 1.289615126E+00
300 1.300108864E+00 1.295016494E+00 1.293060683E+00 1.291242764E+00
305 1.301962626E+00 1.297133921E+00 1.295319374E+00 1.293736705E+00
310 1.304526284E+00 1.300174163E+00 1.298221736E+00 1.296824614E+00
315 1.307739304E+00 1.303523706E+00 1.301602476E+00 1.299960583E+00
320 1.311342145E+00 1.307386647E+00 1.305211648E+00 1.303435127E+00
325 1.314993588E+00 1.310916456E+00 1.308648782E+00 1.306584575E+00
330 1.318296405E+00 1.314101828E+00 1.311792368E+00 1.309250684E+00
335 1.321172565E+00 1.316518835E+00 1.313860197E+00 1.311014821E+00
340 1.322984543E+00 1.317686621E+00 1.314474826E+00 1.311157856E+00
