N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.824274000E-03 -3.214506000E-03 -1.835140000E-03 -1.794499000E-03
1.600000000E+01 3.207991800E-02 3.157248300E-02 3.110772200E-02 3.007826200E-02
1.700000000E+01 6.832249000E-02 6.630546900E-02 6.402936800E-02 6.336106700E-02
1.549996187E+01 2.189331100E-02 2.138433100E-02 2.260058900E-02 2.283442600E-02
1.649996187E+01 5.517524600E-02 5.328322100E-02 5.236569800E-02 5.157895700E-02
1.674996808E+01 6.408804100E-02 6.078717900E-02 6.014975600E-02 5.970535700E-02
1.624993176E+01 4.257544800E-02 4.173022200E-02 4.084654800E-02 4.017018100E-02
1.574996808E+01 2.662566600E-02 2.662967800E-02 2.593254100E-02 2.640367200E-02
1.524993176E+01 1.251572200E-02 1.316335800E-02 1.414121200E-02 1.478656900E-02
