N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.578014000E-03 8.546883000E-03 8.791487000E-03 8.831861000E-03
1.600000000E+01 3.139975500E-02 3.154244100E-02 3.158667400E-02 3.091679100E-02
1.700000000E+01 6.982043400E-02 6.976473100E-02 6.880129200E-02 6.881932700E-02
1.549996187E+01 2.291497700E-02 2.213328000E-02 2.293036100E-02 2.284335000E-02
1.649996187E+01 5.525622500E-02 5.518157100E-02 5.550874600E-02 5.554334700E-02
1.674996808E+01 6.485946100E-02 6.371204200E-02 6.437606200E-02 6.475841500E-02
1.624993176E+01 4.214083200E-02 4.255117100E-02 4.265172800E-02 4.264994700E-02
1.574996808E+01 2.636057800E-02 2.642223800E-02 2.577617900E-02 2.621042200E-02
1.524993176E+01 1.648985900E-02 1.663871200E-02 1.705568600E-02 1.706000500E-02
