N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.314377000E-02 -1.485612900E-02 -1.671768300E-02 -1.960979900E-02
1.600000000E+01 3.291495700E-02 3.257384400E-02 3.217142100E-02 3.123435200E-02
1.700000000E+01 7.621815700E-02 7.306867700E-02 6.950899300E-02 6.760187800E-02
1.549996187E+01 2.088865100E-02 1.996001800E-02 2.084762100E-02 2.076755800E-02
1.649996187E+01 5.925918100E-02 5.745797400E-02 5.636494200E-02 5.526975300E-02
1.674996808E+01 7.031705700E-02 6.657914500E-02 6.519231700E-02 6.396108700E-02
1.624993176E+01 4.477624300E-02 4.417898000E-02 4.342257800E-02 4.274422500E-02
1.574996808E+01 2.656840300E-02 2.645186400E-02 2.572211800E-02 2.616487600E-02
1.524993176E+01 9.747875000E-03 9.297316000E-03 9.236093000E-03 8.895106000E-03
