N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.427128600E-02 -1.663353200E-02 -1.939137900E-02 -2.329956400E-02
1.600000000E+01 3.302654100E-02 3.272938900E-02 3.240519100E-02 3.151185100E-02
1.700000000E+01 7.900192400E-02 7.628613100E-02 7.302161700E-02 7.126116100E-02
1.549996187E+01 2.075495600E-02 1.975689400E-02 2.053867600E-02 2.034610700E-02
1.649996187E+01 6.006470400E-02 5.852740100E-02 5.770954700E-02 5.686987500E-02
1.674996808E+01 7.193871900E-02 6.860632800E-02 6.758150300E-02 6.663248000E-02
1.624993176E+01 4.512709200E-02 4.466331500E-02 4.405769400E-02 4.354057500E-02
1.574996808E+01 2.655313700E-02 2.644583600E-02 2.568866300E-02 2.610530900E-02
1.524993176E+01 9.376689000E-03 8.702575000E-03 8.360884000E-03 7.686744000E-03
