T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.196134638E+00 1.214872364E+00 1.227085631E+00 1.238564388E+00 1.250621781E+00 1.263905827E+00 1.279588770E+00 1.297890714E+00 1.319207722E+00
295 1.183211450E+00 1.211778536E+00 1.227311148E+00 1.239477229E+00 1.251650137E+00 1.264583815E+00 1.280004224E+00 1.297941567E+00 1.318641147E+00
300 1.154805234E+00 1.204785488E+00 1.226597343E+00 1.240663606E+00 1.253254980E+00 1.266186209E+00 1.281452502E+00 1.299026866E+00 1.319082919E+00
305 1.097992018E+00 1.188513376E+00 1.223443653E+00 1.241412269E+00 1.255185442E+00 1.268535388E+00 1.283771125E+00 1.300990704E+00 1.320555612E+00
310 1.016919706E+00 1.154380894E+00 1.214782441E+00 1.240702085E+00 1.257114324E+00 1.271147903E+00 1.285598265E+00 1.303642410E+00 1.323004617E+00
315 1.017340699E+00 1.088852805E+00 1.195480457E+00 1.236719284E+00 1.257917684E+00 1.273739632E+00 1.288693032E+00 1.306915041E+00 1.326206385E+00
320 1.019953869E+00 1.014034850E+00 1.157238883E+00 1.226535067E+00 1.256728728E+00 1.275707041E+00 1.291818004E+00 1.310542570E+00 1.329981325E+00
325 1.025426606E+00 1.014514927E+00 1.089347340E+00 1.204932511E+00 1.251936815E+00 1.276357430E+00 1.294482324E+00 1.314178782E+00 1.333958335E+00
330 1.034676667E+00 1.016648484E+00 1.011764372E+00 1.164600793E+00 1.240536136E+00 1.274769860E+00 1.296359198E+00 1.317417701E+00 1.337925488E+00
335 1.048655981E+00 1.020943227E+00 1.012122598E+00 1.096227332E+00 1.217961278E+00 1.269265848E+00 1.296728189E+00 1.320168550E+00 1.341899932E+00
340 1.068086573E+00 1.028077013E+00 1.013712981E+00 1.009869137E+00 1.177538547E+00 1.257124331E+00 1.294561023E+00 1.321772962E+00 1.345305950E+00
