N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.184872170E+00 1.164531199E+00 1.123698458E+00 1.046115219E+00 1.012613006E+00 1.013798572E+00 1.016974330E+00 1.022838835E+00 1.032337948E+00 1.046456892E+00 1.065952221E+00
1.600000000E+01 1.240543574E+00 1.242435768E+00 1.244533621E+00 1.246514800E+00 1.247603815E+00 1.246986972E+00 1.243342119E+00 1.234192425E+00 1.216025845E+00 1.183098781E+00 1.128315325E+00
1.700000000E+01 1.307242962E+00 1.307420915E+00 1.308615897E+00 1.310913926E+00 1.313824022E+00 1.317435501E+00 1.321397179E+00 1.325305637E+00 1.329158540E+00 1.332196154E+00 1.334259235E+00
1.549996187E+01 1.218615866E+00 1.218743996E+00 1.217049221E+00 1.211242759E+00 1.197450115E+00 1.168662330E+00 1.114893746E+00 1.026254951E+00 1.008916646E+00 1.009748695E+00 1.011678800E+00
1.649996187E+01 1.269141499E+00 1.270511018E+00 1.272678347E+00 1.275379837E+00 1.278282202E+00 1.281218421E+00 1.283772602E+00 1.285249437E+00 1.285339202E+00 1.283081397E+00 1.277378585E+00
1.674996808E+01 1.286325791E+00 1.287202659E+00 1.289074949E+00 1.291756827E+00 1.294959075E+00 1.298125305E+00 1.301532383E+00 1.304505428E+00 1.306863774E+00 1.308154693E+00 1.307607806E+00
1.624993176E+01 1.254295803E+00 1.256154265E+00 1.258479284E+00 1.261031038E+00 1.263408190E+00 1.264754489E+00 1.265432138E+00 1.264072666E+00 1.259187494E+00 1.248950150E+00 1.228409282E+00
1.574996808E+01 1.229575634E+00 1.231040013E+00 1.232196156E+00 1.232241153E+00 1.229806579E+00 1.222293623E+00 1.205842954E+00 1.173969191E+00 1.118338517E+00 1.030870449E+00 1.007497163E+00
1.524993176E+01 1.205900331E+00 1.201647813E+00 1.190680647E+00 1.166292284E+00 1.117712779E+00 1.032155353E+00 1.010605704E+00 1.011663772E+00 1.014224338E+00 1.018815025E+00 1.026130764E+00
