T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.192450924E+00 1.211077454E+00 1.222898241E+00 1.235372552E+00 1.247209334E+00 1.260351278E+00 1.275169225E+00 1.292127001E+00 1.314019646E+00
295 1.177423613E+00 1.207902216E+00 1.223206554E+00 1.236503596E+00 1.248450042E+00 1.261485711E+00 1.275856346E+00 1.292294973E+00 1.313690889E+00
300 1.144602117E+00 1.199551804E+00 1.222247448E+00 1.237680505E+00 1.250314221E+00 1.263234703E+00 1.277514296E+00 1.293586940E+00 1.314615083E+00
305 1.080028466E+00 1.180419782E+00 1.218092823E+00 1.238191816E+00 1.252079044E+00 1.265513570E+00 1.279881951E+00 1.295846133E+00 1.316730978E+00
310 1.015061760E+00 1.141009714E+00 1.207587520E+00 1.236229414E+00 1.253644279E+00 1.268015195E+00 1.282808627E+00 1.298990601E+00 1.319508171E+00
315 1.015818473E+00 1.068650569E+00 1.184862311E+00 1.231023882E+00 1.253982631E+00 1.270366626E+00 1.285926525E+00 1.302399363E+00 1.322970085E+00
320 1.018685616E+00 1.012551781E+00 1.140880949E+00 1.218625084E+00 1.251997984E+00 1.272071608E+00 1.289179679E+00 1.306267828E+00 1.326940135E+00
325 1.024341270E+00 1.013286969E+00 1.064882666E+00 1.193441860E+00 1.245699155E+00 1.272102581E+00 1.291592877E+00 1.309743315E+00 1.331023829E+00
330 1.033722167E+00 1.015615982E+00 1.010495465E+00 1.147314047E+00 1.231903085E+00 1.269436962E+00 1.292905851E+00 1.312801505E+00 1.334535279E+00
335 1.047789328E+00 1.020054041E+00 1.011079080E+00 1.069766949E+00 1.205476993E+00 1.262253479E+00 1.292406509E+00 1.314999532E+00 1.338195396E+00
340 1.067275307E+00 1.027286243E+00 1.012829401E+00 1.008796588E+00 1.159527632E+00 1.247568837E+00 1.288999491E+00 1.315825715E+00 1.341024986E+00
