N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.188576937E+00 1.171461818E+00 1.134499427E+00 1.063042998E+00 1.013694679E+00 1.014694620E+00 1.017726350E+00 1.023510636E+00 1.032970096E+00 1.047077866E+00 1.066581975E+00
1.600000000E+01 1.244213395E+00 1.245866194E+00 1.247834814E+00 1.249226929E+00 1.250491731E+00 1.250374857E+00 1.247430179E+00 1.239704380E+00 1.222232233E+00 1.192383288E+00 1.141694986E+00
1.700000000E+01 1.309602257E+00 1.309498534E+00 1.310466706E+00 1.312447499E+00 1.315400835E+00 1.319084712E+00 1.323072616E+00 1.327370026E+00 1.331196285E+00 1.334535606E+00 1.336981415E+00
1.549996187E+01 1.220724844E+00 1.221082182E+00 1.219920119E+00 1.214948565E+00 1.202692261E+00 1.176654872E+00 1.127559910E+00 1.044684036E+00 1.009602850E+00 1.010329833E+00 1.012186301E+00
1.649996187E+01 1.271952844E+00 1.273035874E+00 1.275029248E+00 1.277474062E+00 1.280368340E+00 1.283357516E+00 1.286086568E+00 1.288092821E+00 1.288940480E+00 1.287602584E+00 1.283021302E+00
1.674996808E+01 1.289112836E+00 1.289697975E+00 1.291266964E+00 1.293692384E+00 1.296708588E+00 1.300139428E+00 1.303724393E+00 1.307052636E+00 1.309985435E+00 1.311717028E+00 1.311827203E+00
1.624993176E+01 1.257257053E+00 1.258626595E+00 1.260632860E+00 1.263085384E+00 1.265655677E+00 1.267613559E+00 1.268739347E+00 1.267961344E+00 1.264248713E+00 1.255499544E+00 1.238519527E+00
1.574996808E+01 1.231507518E+00 1.233034742E+00 1.234250982E+00 1.234516516E+00 1.232523038E+00 1.226046174E+00 1.211563229E+00 1.182914563E+00 1.131704631E+00 1.049460879E+00 1.008065732E+00
1.524993176E+01 1.208310610E+00 1.204654280E+00 1.195091295E+00 1.173229758E+00 1.129005834E+00 1.049446691E+00 1.011455070E+00 1.012375212E+00 1.014839650E+00 1.019370602E+00 1.026659357E+00
