T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.238912965E+00 1.212177604E+00 2.673536100E-02 1.237280808E+00 1.210663274E+00 2.661753400E-02 1.632157000E-03 1.514330000E-03
295 1.239802605E+00 1.213243047E+00 2.655955800E-02 1.238356386E+00 1.211843757E+00 2.651262900E-02 1.446219000E-03 1.399290000E-03
300 1.240992137E+00 1.215329913E+00 2.566222400E-02 1.239672061E+00 1.213966575E+00 2.570548600E-02 1.320076000E-03 1.363338000E-03
305 1.241788527E+00 1.217678900E+00 2.410962700E-02 1.240537275E+00 1.216311931E+00 2.422534400E-02 1.251252000E-03 1.366969000E-03
310 1.241206081E+00 1.220150756E+00 2.105532500E-02 1.239973585E+00 1.218734538E+00 2.123904700E-02 1.232496000E-03 1.416218000E-03
315 1.237496232E+00 1.222149797E+00 1.534643500E-02 1.236251138E+00 1.220655495E+00 1.559564300E-02 1.245094000E-03 1.494302000E-03
320 1.227847634E+00 1.224178206E+00 3.669428000E-03 1.226597867E+00 1.222533963E+00 4.063904000E-03 1.249767000E-03 1.644243000E-03
325 1.207221285E+00 1.225327880E+00 -1.810659500E-02 1.206046220E+00 1.223487419E+00 -1.744119900E-02 1.175065000E-03 1.840461000E-03
330 1.168520493E+00 1.224537998E+00 -5.601750500E-02 1.167629135E+00 1.222487474E+00 -5.485833900E-02 8.913580000E-04 2.050524000E-03
335 1.102481392E+00 1.220731387E+00 -1.182499950E-01 1.102251179E+00 1.218465145E+00 -1.162139660E-01 2.302130000E-04 2.266242000E-03
340 1.009899920E+00 1.212948832E+00 -2.030489120E-01 1.009331430E+00 1.210518919E+00 -2.011874890E-01 5.684900000E-04 2.429913000E-03
