N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 9.895000000E-06 9.302000000E-06 8.963000000E-06 8.768000000E-06
1.600000000E+01 5.890300000E-05 5.826300000E-05 5.789800000E-05 5.770300000E-05
1.700000000E+01 2.511540000E-04 2.495150000E-04 2.445910000E-04 2.506220000E-04
1.549996187E+01 2.531100000E-05 2.440900000E-05 2.389600000E-05 2.371100000E-05
1.649996187E+01 1.224320000E-04 1.225420000E-04 1.226770000E-04 1.221700000E-04
1.674996808E+01 1.759320000E-04 1.758830000E-04 1.762850000E-04 1.760020000E-04
1.624993176E+01 8.565200000E-05 8.536900000E-05 8.510800000E-05 8.503100000E-05
1.574996808E+01 3.926900000E-05 3.838700000E-05 3.786500000E-05 3.769400000E-05
1.524993176E+01 1.585700000E-05 1.509800000E-05 1.467400000E-05 1.442000000E-05
