N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.433000000E-06 6.674000000E-06 6.264000000E-06 6.011000000E-06
1.600000000E+01 4.503800000E-05 4.477700000E-05 4.510200000E-05 4.565700000E-05
1.700000000E+01 1.597020000E-04 1.870720000E-04 1.839480000E-04 1.714540000E-04
1.549996187E+01 2.355700000E-05 2.522000000E-05 2.709000000E-05 2.898800000E-05
1.649996187E+01 8.623400000E-05 8.628200000E-05 8.612700000E-05 8.639900000E-05
1.674996808E+01 1.182380000E-04 1.178880000E-04 1.455620000E-04 1.561490000E-04
1.624993176E+01 6.230600000E-05 6.200900000E-05 6.212100000E-05 6.255900000E-05
1.574996808E+01 3.261500000E-05 3.287200000E-05 3.368600000E-05 3.454200000E-05
1.524993176E+01 1.417200000E-05 1.839900000E-05 2.241500000E-05 2.603800000E-05
