N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.280349000E-03 1.184434000E-03 1.122028000E-03 1.069432000E-03 9.901710000E-04 7.443810000E-04 8.933600000E-05 7.277160000E-04 8.120840000E-04 1.040660000E-03 1.474298000E-03
1.600000000E+01 3.526360000E-03 3.600207000E-03 3.813102000E-03 4.114409000E-03 4.664026000E-03 5.396265000E-03 6.246971000E-03 7.325530000E-03 8.537393000E-03 9.720718000E-03 1.087944500E-02
1.700000000E+01 7.748763000E-03 8.850521000E-03 1.052399400E-02 1.254692500E-02 1.525239300E-02 1.851830000E-02 2.192188400E-02 2.595394100E-02 3.017129100E-02 3.558528900E-02 3.947939300E-02
1.549996187E+01 2.374835000E-03 2.284914000E-03 2.239007000E-03 2.418151000E-03 2.488722000E-03 2.717378000E-03 3.016754000E-03 3.276829000E-03 3.295920000E-03 2.676198000E-03 7.607040000E-04
1.649996187E+01 4.921058000E-03 5.389173000E-03 5.977302000E-03 6.992623000E-03 8.319877000E-03 9.864624000E-03 1.182657100E-02 1.409334700E-02 1.642873700E-02 1.911522200E-02 2.188600100E-02
1.674996808E+01 6.074566000E-03 6.920084000E-03 7.785406000E-03 9.287913000E-03 1.120395000E-02 1.338834000E-02 1.611406700E-02 1.919006600E-02 2.225620700E-02 2.570206600E-02 2.918584900E-02
1.624993176E+01 4.098520000E-03 4.336513000E-03 4.766575000E-03 5.328870000E-03 6.213451000E-03 7.339068000E-03 8.631658000E-03 1.023034500E-02 1.204805100E-02 1.386241400E-02 1.585091100E-02
1.574996808E+01 3.003094000E-03 2.896790000E-03 3.052101000E-03 3.357708000E-03 3.626869000E-03 3.870214000E-03 4.436892000E-03 5.094043000E-03 5.741328000E-03 6.274512000E-03 6.271628000E-03
1.524993176E+01 1.778585000E-03 1.656457000E-03 1.621261000E-03 1.642470000E-03 1.707707000E-03 1.772090000E-03 1.747058000E-03 1.379191000E-03 2.739960000E-04 7.841030000E-04 8.815230000E-04
