T nFsrh nFBsrh dnsrh nF nFB dn
290 1.145376734E+00 1.138148961E+0 7.227773000E-03 1.145376734E+00 1.138148961E+0 7.227773000E-03
295 1.137651868E+00 1.135079058E+0 2.572810000E-03 1.137651868E+00 1.135079058E+0 2.572810000E-03
300 1.118225443E+00 1.124318274E+0 -6.092831000E-03 1.118225443E+00 1.124318274E+0 -6.092831000E-03
305 1.101335901E+00 1.101614503E+0 -2.786020000E-04 1.101335901E+00 1.101614503E+0 -2.786020000E-04
310 1.074840380E+00 1.069571269E+0 5.269111000E-03 1.074840380E+00 1.069571269E+0 5.269111000E-03
315 1.041446585E+00 1.039676956E+0 1.769629000E-03 1.041446585E+00 1.039676956E+0 1.769629000E-03
320 1.008175815E+00 1.019940451E+0 -1.176463600E-02 1.008175815E+00 1.019940451E+0 -1.176463600E-02
325 1.007232045E+00 1.009439674E+0 -2.207629000E-03 1.007232045E+00 1.009439674E+0 -2.207629000E-03
330 1.008064179E+00 1.004396268E+0 3.667911000E-03 1.008064179E+00 1.004396268E+0 3.667911000E-03
335 1.010104172E+00 1.002058121E+0 8.046051000E-03 1.010104172E+00 1.002058121E+0 8.046051000E-03
340 1.017142405E+00 1.000977554E+0 1.616485100E-02 1.017142405E+00 1.000977554E+0 1.616485100E-02
