T nFsrh nFBsrh dnsrh nF nFB dn
290 1.169566057E+00 1.170150680E+0 -5.846230000E-04 1.169566057E+00 1.170150680E+0 -5.846230000E-04
295 1.176727776E+00 1.173456729E+0 3.271047000E-03 1.176727776E+00 1.173456729E+0 3.271047000E-03
300 1.174218061E+00 1.176748684E+0 -2.530623000E-03 1.174218061E+00 1.176748684E+0 -2.530623000E-03
305 1.180680192E+00 1.179993501E+0 6.866910000E-04 1.180680192E+00 1.179993501E+0 6.866910000E-04
310 1.182793887E+00 1.183111834E+0 -3.179470000E-04 1.182793887E+00 1.183111834E+0 -3.179470000E-04
315 1.183645402E+00 1.185919302E+0 -2.273900000E-03 1.183645402E+00 1.185919302E+0 -2.273900000E-03
320 1.187167866E+00 1.188003753E+0 -8.358870000E-04 1.187167866E+00 1.188003753E+0 -8.358870000E-04
325 1.189780229E+00 1.188491015E+0 1.289214000E-03 1.189780229E+00 1.188491015E+0 1.289214000E-03
330 1.180481614E+00 1.185676290E+0 -5.194676000E-03 1.180481614E+00 1.185676290E+0 -5.194676000E-03
335 1.167859621E+00 1.176712608E+0 -8.852987000E-03 1.167859621E+00 1.176712608E+0 -8.852987000E-03
340 1.152707610E+00 1.158190613E+0 -5.483003000E-03 1.152707610E+00 1.158190613E+0 -5.483003000E-03
