fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 40355985.843 340.18 34.083 2.413465774E-01 1.561754607E-04 2.228103205E-05 1.795690887E-01 1.240801733E-04 5.911277716E-01 0.000000000E+00 
L146 40380955.607 340.05 34.096 2.425446581E-01 1.566885043E-04 2.245939233E-05 1.800719189E-01 1.247244657E-04 5.909750589E-01 0.000000000E+00 
L147 40400807.063 339.96 34.105 2.427433230E-01 1.574850464E-04 2.267620621E-05 1.788339718E-01 1.267957546E-04 5.931762884E-01 0.000000000E+00 
L148 40420928.09 339.92 34.109 2.432631681E-01 1.586474821E-04 2.284893301E-05 1.806505940E-01 1.264792507E-04 5.920472689E-01 0.000000000E+00 
L149 40440879.829 339.89 34.112 2.444530619E-01 1.594812852E-04 2.312492418E-05 1.816121948E-01 1.273291205E-04 5.931644427E-01 0.000000000E+00 
L150 40460908.63 339.87 34.114 2.444341429E-01 1.600674374E-04 2.316782271E-05 1.821856285E-01 1.271712574E-04 5.921344928E-01 0.000000000E+00 
L151 40480989.084 339.85 34.116 2.447714845E-01 1.603371088E-04 2.331999574E-05 1.824490133E-01 1.278223594E-04 5.942012991E-01 0.000000000E+00 
L152 40501132.162 339.85 34.116 2.454973993E-01 1.611977232E-04 2.355158533E-05 1.837518011E-01 1.281641311E-04 5.951334313E-01 0.000000000E+00 
L153 40521101.148 339.85 34.116 2.462019791E-01 1.621074328E-04 2.374377062E-05 1.833207187E-01 1.295143228E-04 5.949154126E-01 0.000000000E+00 
L154 40541391.728 339.82 34.119 2.461048460E-01 1.630324263E-04 2.385143546E-05 1.840705844E-01 1.295906412E-04 5.944568890E-01 0.000000000E+00 
L155 40561472.081 339.84 34.117 2.465441779E-01 1.639612877E-04 2.399928462E-05 1.834608809E-01 1.307991858E-04 5.936934048E-01 0.000000000E+00 
L156 40581593.765 339.85 34.116 2.466658761E-01 1.642404588E-04 2.411433431E-05 1.835936434E-01 1.313403339E-04 5.952317035E-01 0.000000000E+00 
L157 40601863.664 339.87 34.114 2.471761660E-01 1.648034619E-04 2.424974573E-05 1.851422424E-01 1.309919653E-04 5.952977862E-01 0.000000000E+00 
L158 40622284.844 339.88 34.113 2.479936437E-01 1.656768080E-04 2.454768088E-05 1.851731005E-01 1.325727768E-04 5.974591280E-01 0.000000000E+00 
L159 40642235.382 339.89 34.112 2.479049191E-01 1.666314450E-04 2.464121153E-05 1.863835653E-01 1.322166710E-04 5.965130537E-01 0.000000000E+00 
L160 40662208.226 339.91 34.11 2.483135193E-01 1.675309722E-04 2.484520951E-05 1.852630058E-01 1.341043545E-04 5.972376659E-01 0.000000000E+00 
L161 40682357.216 339.92 34.109 2.490397284E-01 1.679831839E-04 2.502020239E-05 1.857307068E-01 1.347224364E-04 5.980760012E-01 0.000000000E+00 
L162 40702607.777 339.93 34.108 2.488295855E-01 1.686007701E-04 2.503133549E-05 1.870475226E-01 1.338320116E-04 5.966538551E-01 0.000000000E+00 
L163 40722758.398 339.94 34.107 2.491372587E-01 1.691786042E-04 2.519437103E-05 1.848408837E-01 1.363157133E-04 5.977497483E-01 0.000000000E+00 
L164 40742839.026 339.96 34.105 2.496666741E-01 1.700220299E-04 2.537875945E-05 1.851920770E-01 1.370529383E-04 5.978670466E-01 1.599386733E-17 
L165 40762891.809 339.96 34.105 2.497327083E-01 1.711405420E-04 2.557872608E-05 1.856428644E-01 1.377877537E-04 5.984812943E-01 0.000000000E+00 
L166 40782950.665 339.99 34.102 2.500029887E-01 1.716959733E-04 2.571906461E-05 1.866052619E-01 1.378302590E-04 5.991697219E-01 0.000000000E+00 
L167 40803314.722 340 34.101 2.506281625E-01 1.721165281E-04 2.586108257E-05 1.867976170E-01 1.384426374E-04 5.995069939E-01 0.000000000E+00 
L168 40823435.915 340.02 34.099 2.512637703E-01 1.723805338E-04 2.602490236E-05 1.872002017E-01 1.390190924E-04 6.008568480E-01 0.000000000E+00 
L169 40843764.011 340.02 34.099 2.513372261E-01 1.732456094E-04 2.610476153E-05 1.880381187E-01 1.388202019E-04 5.995158585E-01 0.000000000E+00 
L170 40863643.475 340.03 34.098 2.525353899E-01 1.740957831E-04 2.641492426E-05 1.893685858E-01 1.394865422E-04 6.008123758E-01 0.000000000E+00 
L171 40883826.549 340.02 34.099 2.525840967E-01 1.750997108E-04 2.650008169E-05 1.887497229E-01 1.404045208E-04 5.991778925E-01 0.000000000E+00 
L172 40904044.7643 340.03 34.098 2.528714447E-01 1.752865304E-04 2.664538649E-05 1.889950866E-01 1.409894289E-04 6.011373183E-01 0.000000000E+00 
L173 40924175.728 340.03 34.098 2.526061710E-01 1.756093305E-04 2.666121994E-05 1.891901036E-01 1.409200664E-04 6.010193776E-01 0.000000000E+00 
L174 40944250.194 340.04 34.097 2.536870507E-01 1.762505871E-04 2.694243438E-05 1.904617518E-01 1.414601424E-04 6.025706332E-01 0.000000000E+00 
L175 40964187.174 340.04 34.097 2.538104622E-01 1.770163986E-04 2.704599678E-05 1.898780406E-01 1.424392088E-04 6.019771013E-01 0.000000000E+00 
L176 40984231.183 340.04 34.097 2.536072689E-01 1.778954923E-04 2.714540936E-05 1.897576429E-01 1.430530710E-04 6.016857896E-01 0.000000000E+00 
L177 41004442.174 340.05 34.096 2.545206940E-01 1.782307203E-04 2.735811670E-05 1.910329275E-01 1.432154535E-04 6.030877912E-01 0.000000000E+00 
L178 41024722.938 340.05 34.096 2.547451710E-01 1.786751506E-04 2.740788433E-05 1.906369569E-01 1.437705540E-04 6.021509778E-01 0.000000000E+00 
L179 41044833.639 340.03 34.098 2.544290735E-01 1.791637006E-04 2.746489313E-05 1.902135966E-01 1.443909235E-04 6.025056903E-01 0.000000000E+00 
L180 41065014.573 340.05 34.096 2.554234952E-01 1.796169684E-04 2.758803169E-05 1.915650193E-01 1.440118694E-04 6.013295008E-01 0.000000000E+00 
L181 41085155.355 340.05 34.096 2.556323403E-01 1.805297633E-04 2.787747928E-05 1.919245289E-01 1.452592852E-04 6.040722604E-01 0.000000000E+00 
L182 41105246.002 340.04 34.097 2.554108871E-01 1.811978821E-04 2.781094941E-05 1.906599287E-01 1.458646233E-04 6.009291791E-01 0.000000000E+00 
L183 41125206.735 340.04 34.097 2.555713811E-01 1.814668849E-04 2.786900817E-05 1.910121245E-01 1.458973301E-04 6.009134282E-01 0.000000000E+00 
L184 41145407.367 340.03 34.098 2.555841228E-01 1.817768811E-04 2.811480992E-05 1.906706152E-01 1.474540318E-04 6.051494359E-01 0.000000000E+00 
L185 41165548.865 340.04 34.097 2.567376050E-01 1.820991236E-04 2.821518046E-05 1.919158255E-01 1.470095888E-04 6.035114179E-01 0.000000000E+00 
L186 41185579.209 340.04 34.097 2.563961113E-01 1.827439250E-04 2.821665561E-05 1.918829390E-01 1.470440115E-04 6.022144263E-01 0.000000000E+00 
L187 41205629.458 340.03 34.098 2.571518184E-01 1.835899178E-04 2.851226443E-05 1.920809026E-01 1.484375840E-04 6.039392888E-01 0.000000000E+00 
L188 41225692.904 340.03 34.098 2.573110726E-01 1.838697313E-04 2.858456742E-05 1.925647734E-01 1.484391779E-04 6.041752181E-01 0.000000000E+00 
L189 41245891.457 340.04 34.097 2.574937395E-01 1.840825330E-04 2.864800050E-05 1.924352306E-01 1.488642389E-04 6.043869238E-01 0.000000000E+00 
L190 41266114.511 340.03 34.098 2.578394175E-01 1.843172094E-04 2.872034876E-05 1.929001188E-01 1.488740637E-04 6.043304978E-01 0.000000000E+00 
L191 41286282.755 340.02 34.099 2.574686329E-01 1.850633236E-04 2.882278878E-05 1.934648963E-01 1.490042907E-04 6.049107667E-01 0.000000000E+00 
L192 41306583.726 340.03 34.098 2.581869289E-01 1.855284380E-04 2.897481189E-05 1.928038637E-01 1.502694297E-04 6.048892764E-01 0.000000000E+00 
L193 41326457.445 340.02 34.099 2.576607298E-01 1.859810721E-04 2.906295477E-05 1.925080034E-01 1.509768028E-04 6.064888019E-01 0.000000000E+00 
L194 41346725.102 340.03 34.098 2.586068721E-01 1.859908867E-04 2.910636398E-05 1.931191000E-01 1.507046437E-04 6.051405136E-01 0.000000000E+00 
L195 41366915.916 340.02 34.099 2.588796095E-01 1.863245552E-04 2.912567140E-05 1.940343997E-01 1.501177322E-04 6.038207140E-01 0.000000000E+00 
L196 41387136.729 340.02 34.099 2.592457757E-01 1.866940420E-04 2.930836839E-05 1.949455245E-01 1.503289677E-04 6.055492837E-01 0.000000000E+00 
L197 41407120.215 340.01 34.1 2.590064172E-01 1.871785706E-04 2.930058235E-05 1.951033237E-01 1.501945614E-04 6.043793277E-01 0.000000000E+00 
L198 41427466.554 340.02 34.099 2.597338982E-01 1.876412793E-04 2.951494448E-05 1.948498632E-01 1.514738370E-04 6.055987244E-01 0.000000000E+00 
L199 41447198.826 340.01 34.1 2.590260576E-01 1.879191724E-04 2.948305670E-05 1.944547930E-01 1.516130383E-04 6.057005401E-01 0.000000000E+00 
L200 41467319.941 340.01 34.1 2.591606556E-01 1.878740184E-04 2.948009875E-05 1.941196767E-01 1.518555194E-04 6.054707111E-01 0.000000000E+00 
L201 41487620.489 340.02 34.099 2.600632781E-01 1.882460238E-04 2.960431005E-05 1.953872172E-01 1.515203784E-04 6.047141064E-01 0.000000000E+00 
L202 41507841.216 340.02 34.099 2.597775212E-01 1.887674244E-04 2.966990084E-05 1.957423189E-01 1.515868835E-04 6.050447210E-01 0.000000000E+00 
L203 41527941.71 340.01 34.1 2.596886939E-01 1.892580691E-04 2.982366637E-05 1.947505718E-01 1.531290075E-04 6.068111961E-01 0.000000000E+00 
L204 41547894.189 340.01 34.1 2.600006827E-01 1.896217066E-04 2.996728682E-05 1.957266603E-01 1.531200577E-04 6.078338546E-01 0.000000000E+00 
L205 41567893.489 340.02 34.099 2.601502116E-01 1.896060488E-04 2.995833973E-05 1.960458622E-01 1.528067961E-04 6.073532639E-01 0.000000000E+00 
L206 41588144.295 340.01 34.1 2.595168531E-01 1.896808975E-04 2.998887608E-05 1.951140447E-01 1.536979907E-04 6.092156166E-01 0.000000000E+00 
L207 41608414.794 340.02 34.099 2.609180975E-01 1.900842422E-04 2.995334533E-05 1.948098041E-01 1.537436618E-04 6.039416962E-01 0.000000000E+00 
L208 41628494.329 340.02 34.099 2.601540508E-01 1.904621559E-04 3.011048099E-05 1.954860408E-01 1.540306057E-04 6.076848433E-01 2.771297676E-17 
L209 41648676.337 340.02 34.099 2.608399768E-01 1.911356771E-04 3.028631055E-05 1.948247908E-01 1.554420505E-04 6.074778663E-01 0.000000000E+00 
L210 41668605.59 340.02 34.099 2.604392623E-01 1.912303201E-04 3.017542108E-05 1.952289117E-01 1.545553442E-04 6.058849022E-01 0.000000000E+00 
L211 41688724.782 340.02 34.099 2.605532424E-01 1.912416478E-04 3.023529772E-05 1.947224800E-01 1.552822042E-04 6.067856342E-01 0.000000000E+00 
L212 41708908.639 340.03 34.098 2.608706342E-01 1.910418775E-04 3.032244707E-05 1.963695252E-01 1.544224311E-04 6.084297973E-01 0.000000000E+00 
L213 41729009.34806 340.02 34.099 2.610723989E-01 1.916456067E-04 3.035270005E-05 1.968136156E-01 1.542325032E-04 6.066490231E-01 0.000000000E+00 
L214 41749220.199 340.03 34.098 2.615655218E-01 1.920346702E-04 3.057038712E-05 1.971430198E-01 1.550590480E-04 6.086124013E-01 0.000000000E+00 
