Ew Nt
4.5105640E-1 -9.7312163E+15
4.4831206E-1 -8.6385549E+15
4.4556769E-1 -7.6506112E+15
4.4282332E-1 -6.7604956E+15
4.4007895E-1 -5.9494498E+15
4.3733458E-1 -5.1952633E+15
4.3459022E-1 -4.4842599E+15
4.3184586E-1 -3.8153003E+15
4.2910149E-1 -3.1926270E+15
4.2635713E-1 -2.6160976E+15
4.2361276E-1 -2.0781015E+15
4.2086839E-1 -1.5683205E+15
4.1812403E-1 -1.0802519E+15
4.1537966E-1 -6.1409166E+14
4.1263530E-1 -1.7494999E+14
4.0989093E-1 2.3070119E+14
4.0714657E-1 5.9758114E+14
4.0440220E-1 9.2273457E+14
4.0165784E-1 1.2060874E+15
3.9891347E-1 1.4506837E+15
3.9616911E-1 1.6619158E+15
3.9342474E-1 1.8455149E+15
3.9068038E-1 2.0053873E+15
3.8793601E-1 2.1427974E+15
3.8519165E-1 2.2573308E+15
3.8244728E-1 2.3487338E+15
3.7970292E-1 2.4182987E+15
3.7695856E-1 2.4690500E+15
3.7421419E-1 2.5049632E+15
3.7146982E-1 2.5299211E+15
3.6872546E-1 2.5469126E+15
3.6598109E-1 2.5575246E+15
3.6323673E-1 2.5617176E+15
3.6049236E-1 2.5581482E+15
3.5774800E-1 2.5451470E+15
3.5500363E-1 2.5218388E+15
3.5225927E-1 2.4886719E+15
3.4951490E-1 2.4471982E+15
3.4677054E-1 2.3996065E+15
3.4402618E-1 2.3484571E+15
3.4128181E-1 2.2965391E+15
3.3853744E-1 2.2465667E+15
3.3579308E-1 2.2007278E+15
3.3304872E-1 2.1603539E+15
3.3030435E-1 2.1259526E+15
3.2755999E-1 2.0976267E+15
3.2481562E-1 2.0757344E+15
3.2207126E-1 2.0614727E+15
3.1932689E-1 2.0570287E+15
3.1658252E-1 2.0652561E+15
3.1383816E-1 2.0891622E+15
3.1109379E-1 2.1316274E+15
3.0834943E-1 2.1954699E+15
3.0560507E-1 2.2836791E+15
3.0286070E-1 2.3994501E+15
3.0011634E-1 2.5455341E+15
2.9737197E-1 2.7221577E+15
2.9462761E-1 2.9224258E+15
2.9188324E-1 3.1242393E+15
2.8913888E-1 3.2796307E+15
2.8639451E-1 3.3074048E+15
2.8365015E-1 3.1012561E+15
2.8090578E-1 2.5647431E+15
2.7816142E-1 1.6677129E+15
2.7541705E-1 1.1189420E+15
