fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:38 289.8 40.01 1.000E+000 1.454E+000 4.416E-006 6.472E+002 2.686E+000 2.291E-008 1.585E-005 9.980E-003 1.581E-005 3.950E-008 2.502E-001 5.000E-003 7.741E-006 1.610E-003 
00S2 8:49 291.7 39.75 1.000E+000 1.435E+000 4.790E-006 6.562E+002 2.615E+000 2.821E-008 1.450E-005 9.257E-003 1.446E-005 3.350E-008 2.502E-001 4.600E-003 7.127E-006 1.712E-003 
00S3 9:20 295.2 39.28 1.000E+000 1.572E+000 4.019E-006 6.730E+002 2.645E+000 2.889E-008 1.750E-005 1.136E-002 1.746E-005 4.963E-008 2.503E-001 5.700E-003 8.553E-006 6.689E-004 
00S4 9:37 297.6 38.96 1.000E+000 1.550E+000 4.276E-006 6.846E+002 2.597E+000 3.368E-008 1.730E-005 1.139E-002 1.726E-005 4.924E-008 2.504E-001 5.700E-003 8.486E-006 3.942E-003 
00S5 9:59 300.4 38.6 1.000E+000 1.744E+000 4.261E-006 6.982E+002 2.586E+000 3.726E-008 1.690E-005 1.128E-002 1.686E-005 4.763E-008 2.504E-001 5.600E-003 8.355E-006 4.948E-003 
00S6 10:23 302.5 38.33 1.000E+000 1.704E+000 4.343E-006 7.083E+002 2.544E+000 4.242E-008 1.407E-005 9.506E-003 1.404E-005 3.341E-008 2.504E-001 4.800E-003 6.813E-006 1.033E-003 
00S7 10:47 305 38.01 1.000E+000 1.742E+000 4.405E-006 7.202E+002 2.503E+000 4.880E-008 1.378E-005 9.427E-003 1.375E-005 3.245E-008 2.504E-001 4.700E-003 6.759E-006 2.393E-003 
00S8 11:7 308.3 37.61 1.000E+000 1.904E+000 4.159E-006 7.355E+002 2.511E+000 5.104E-008 1.548E-005 1.067E-002 1.543E-005 4.126E-008 2.506E-001 5.300E-003 7.641E-006 2.652E-003 
00S9 11:30 311.3 37.24 1.000E+000 1.862E+000 3.986E-006 7.491E+002 2.507E+000 5.473E-008 1.685E-005 1.169E-002 1.681E-005 4.925E-008 2.507E-001 5.900E-003 8.203E-006 2.138E-003 
0S10 11:51 314.2 36.9 1.000E+000 1.876E+000 4.121E-006 7.617E+002 2.462E+000 6.309E-008 1.413E-005 9.896E-003 1.409E-005 3.496E-008 2.507E-001 5.000E-003 6.850E-006 1.241E-003 
0S11 12:16 318.3 36.43 1.000E+000 1.937E+000 4.239E-006 7.784E+002 2.451E+000 6.894E-008 1.553E-005 1.088E-002 1.549E-005 4.229E-008 2.509E-001 5.500E-003 7.546E-006 3.945E-003 
0S12 12:36 320.8 36.14 1.000E+000 1.953E+000 4.011E-006 7.879E+002 2.457E+000 7.214E-008 1.585E-005 1.107E-002 1.581E-005 4.394E-008 2.510E-001 5.500E-003 7.846E-006 1.896E-003 
0S13 12:58 323.4 35.85 1.000E+000 1.982E+000 3.958E-006 7.971E+002 2.433E+000 7.848E-008 1.470E-005 1.025E-002 1.466E-005 3.773E-008 2.511E-001 5.100E-003 7.254E-006 4.583E-004 
0S14 13:15 326.2 35.54 1.000E+000 1.991E+000 4.092E-006 8.061E+002 2.420E+000 8.430E-008 1.547E-005 1.072E-002 1.543E-005 4.153E-008 2.512E-001 5.400E-003 7.547E-006 6.681E-004 
0S15 13:41 330.2 35.11 1.000E+000 2.086E+000 4.207E-006 8.174E+002 2.402E+000 9.294E-008 1.649E-005 1.125E-002 1.644E-005 4.652E-008 2.515E-001 5.600E-003 8.161E-006 4.446E-004 
