N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019309111E+00 1.018081682E+00 1.017135203E+00 1.016362345E+00
1.600000000E+01 1.233486459E+00 1.228039497E+00 1.223147618E+00 1.219378661E+00
1.700000000E+01 1.248610982E+00 1.246106813E+00 1.244347751E+00 1.243164828E+00
1.549996187E+01 1.176096056E+00 1.165961596E+00 1.157434365E+00 1.149873240E+00
1.649996187E+01 1.237613662E+00 1.232531556E+00 1.228391831E+00 1.225226780E+00
1.674996808E+01 1.240185323E+00 1.236108512E+00 1.232969188E+00 1.230758626E+00
1.624993176E+01 1.237166742E+00 1.231747121E+00 1.227176028E+00 1.223413228E+00
1.574996808E+01 1.220444156E+00 1.214243839E+00 1.209406066E+00 1.204995023E+00
1.524993176E+01 1.015451045E+00 1.010498526E+00 1.009573508E+00 1.008863605E+00
