N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016389851E+00 1.014942565E+00 1.013866167E+00 1.013016324E+00
1.600000000E+01 1.233982060E+00 1.229340077E+00 1.225217044E+00 1.222074236E+00
1.700000000E+01 1.252051660E+00 1.250012018E+00 1.248626301E+00 1.247643859E+00
1.549996187E+01 1.200889620E+00 1.194257708E+00 1.188696295E+00 1.183543656E+00
1.649996187E+01 1.237555094E+00 1.233203407E+00 1.229663316E+00 1.227070662E+00
1.674996808E+01 1.241212305E+00 1.237784719E+00 1.235207541E+00 1.233314593E+00
1.624993176E+01 1.237392323E+00 1.232731016E+00 1.228829580E+00 1.225685897E+00
1.574996808E+01 1.224124441E+00 1.219382515E+00 1.215307854E+00 1.211773367E+00
1.524993176E+01 1.115137249E+00 1.099916017E+00 1.086530337E+00 1.074979419E+00
