N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195082241E+00 1.191876206E+00 1.188885009E+00 1.186086464E+00
1.600000000E+01 1.223689407E+00 1.221180056E+00 1.219396712E+00 1.217602259E+00
1.700000000E+01 1.249430193E+00 1.248692876E+00 1.248049579E+00 1.247154866E+00
1.549996187E+01 1.210129854E+00 1.207498910E+00 1.205378262E+00 1.203366560E+00
1.649996187E+01 1.227927564E+00 1.225700565E+00 1.224519673E+00 1.223524429E+00
1.674996808E+01 1.234981194E+00 1.233340065E+00 1.232493320E+00 1.232069202E+00
1.624993176E+01 1.226106851E+00 1.223823105E+00 1.222108091E+00 1.220839228E+00
1.574996808E+01 1.217427883E+00 1.214961822E+00 1.212834145E+00 1.210787511E+00
1.524993176E+01 1.204961013E+00 1.202194058E+00 1.199765791E+00 1.197596143E+00
