N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019610540E+00 1.018369603E+00 1.017430848E+00 1.016678402E+00
1.600000000E+01 1.234590806E+00 1.228796148E+00 1.223515720E+00 1.219318173E+00
1.700000000E+01 1.248952970E+00 1.245181943E+00 1.242407603E+00 1.240478078E+00
1.549996187E+01 1.175523591E+00 1.164702929E+00 1.155370450E+00 1.146906272E+00
1.649996187E+01 1.239068802E+00 1.233202316E+00 1.228233374E+00 1.224247837E+00
1.674996808E+01 1.241305012E+00 1.236108261E+00 1.231927728E+00 1.228790515E+00
1.624993176E+01 1.238549466E+00 1.232614529E+00 1.227472639E+00 1.223102268E+00
1.574996808E+01 1.221052883E+00 1.214522072E+00 1.209313799E+00 1.204487226E+00
1.524993176E+01 1.012308564E+00 1.010624482E+00 1.009667023E+00 1.008935557E+00
