Ew Nt
4.4420948E-1 2.7790372E+16
4.4150679E-1 2.4454555E+16
4.3880408E-1 2.1501850E+16
4.3610137E-1 1.8895359E+16
4.3339866E-1 1.6595381E+16
4.3069595E-1 1.4567742E+16
4.2799325E-1 1.2784649E+16
4.2529054E-1 1.1222484E+16
4.2258783E-1 9.8601647E+15
4.1988513E-1 8.6787113E+15
4.1718242E-1 7.6606111E+15
4.1447971E-1 6.7888253E+15
4.1177701E-1 6.0458404E+15
4.0907430E-1 5.4142137E+15
4.0637160E-1 4.8775450E+15
4.0366889E-1 4.4212308E+15
4.0096619E-1 4.0328860E+15
3.9826348E-1 3.7024778E+15
3.9556077E-1 3.4220830E+15
3.9285807E-1 3.1850784E+15
3.9015536E-1 2.9852739E+15
3.8745265E-1 2.8166981E+15
3.8474995E-1 2.6741691E+15
3.8204724E-1 2.5538651E+15
3.7934454E-1 2.4532401E+15
3.7664183E-1 2.3704376E+15
3.7393912E-1 2.3037943E+15
3.7123642E-1 2.2517520E+15
3.6853371E-1 2.2132133E+15
3.6583101E-1 2.1881109E+15
3.6312830E-1 2.1777791E+15
3.6042559E-1 2.1846763E+15
3.5772289E-1 2.2113339E+15
3.5502018E-1 2.2590618E+15
3.5231747E-1 2.3273326E+15
3.4961477E-1 2.4144292E+15
3.4691206E-1 2.5190185E+15
3.4420936E-1 2.6415923E+15
3.4150665E-1 2.7848372E+15
3.3880394E-1 2.9528024E+15
3.3610124E-1 3.1494583E+15
3.3339853E-1 3.3774493E+15
3.3069582E-1 3.6375678E+15
3.2799312E-1 3.9289459E+15
3.2529041E-1 4.2495136E+15
3.2258771E-1 4.5961541E+15
3.1988500E-1 4.9644244E+15
3.1718229E-1 5.3481334E+15
3.1447959E-1 5.7391442E+15
3.1177688E-1 6.1274944E+15
3.0907417E-1 6.5016200E+15
3.0637147E-1 6.8486554E+15
3.0366876E-1 7.1549535E+15
3.0096606E-1 7.4070823E+15
2.9826335E-1 7.5931396E+15
2.9556064E-1 7.7036522E+15
2.9285794E-1 7.7307940E+15
2.9015523E-1 7.6643652E+15
2.8745253E-1 7.4835568E+15
2.8474982E-1 7.1460829E+15
2.8204711E-1 6.5814313E+15
2.7934441E-1 5.7001226E+15
2.7664170E-1 4.4282148E+15
2.7393899E-1 2.7596475E+15
2.7123629E-1 1.8099189E+15
