N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.098910593E+00 1.081503323E+00 1.065220421E+00 1.049140051E+00
1.600000000E+01 1.255260652E+00 1.252187136E+00 1.249375339E+00 1.246711615E+00
1.700000000E+01 1.320714158E+00 1.316938840E+00 1.312707013E+00 1.311226196E+00
1.549996187E+01 1.223579138E+00 1.218309406E+00 1.215270699E+00 1.211696129E+00
1.649996187E+01 1.283873057E+00 1.280020580E+00 1.277654295E+00 1.275606610E+00
1.674996808E+01 1.301118168E+00 1.296016475E+00 1.293909774E+00 1.292024420E+00
1.624993176E+01 1.268619416E+00 1.265630347E+00 1.263240775E+00 1.261231228E+00
1.574996808E+01 1.241494889E+00 1.238316935E+00 1.234695802E+00 1.232486894E+00
1.524993176E+01 1.188847531E+00 1.180965663E+00 1.174051455E+00 1.167455488E+00
