N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.100238235E+00 1.083621803E+00 1.068326259E+00 1.053421290E+00
1.600000000E+01 1.255370219E+00 1.252343955E+00 1.249589567E+00 1.246993991E+00
1.700000000E+01 1.320944847E+00 1.317240296E+00 1.313082013E+00 1.311675609E+00
1.549996187E+01 1.223775119E+00 1.218620517E+00 1.215729668E+00 1.212336104E+00
1.649996187E+01 1.284021636E+00 1.280221990E+00 1.277915119E+00 1.275933193E+00
1.674996808E+01 1.301303823E+00 1.296263783E+00 1.294224179E+00 1.292409701E+00
1.624993176E+01 1.268741924E+00 1.265800025E+00 1.263465578E+00 1.261519336E+00
1.574996808E+01 1.241614924E+00 1.238497702E+00 1.234953106E+00 1.232836883E+00
1.524993176E+01 1.189329795E+00 1.181747707E+00 1.175218649E+00 1.169092049E+00
