N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.129481319E+00 1.126244776E+00 1.125050114E+00 1.124136207E+00
1.600000000E+01 1.258131299E+00 1.256084899E+00 1.254387849E+00 1.252903046E+00
1.700000000E+01 1.326635353E+00 1.324353917E+00 1.321534471E+00 1.321344970E+00
1.549996187E+01 1.228213080E+00 1.225047727E+00 1.224328425E+00 1.223179953E+00
1.649996187E+01 1.287788322E+00 1.285105427E+00 1.283926273E+00 1.283056232E+00
1.674996808E+01 1.305955994E+00 1.302192675E+00 1.301404503E+00 1.300768909E+00
1.624993176E+01 1.271860914E+00 1.269920894E+00 1.268635724E+00 1.267759749E+00
1.574996808E+01 1.244521551E+00 1.242571996E+00 1.240311583E+00 1.239546153E+00
1.524993176E+01 1.199802461E+00 1.197111968E+00 1.195834913E+00 1.195003960E+00
