N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.878600000E-05 1.650800000E-05 1.513600000E-05 1.427500000E-05
1.600000000E+01 3.023410000E-04 2.691930000E-04 2.488580000E-04 2.358360000E-04
1.700000000E+01 4.442857000E-03 4.259772000E-03 4.148130000E-03 4.073319000E-03
1.549996187E+01 7.725800000E-05 6.760300000E-05 6.162900000E-05 5.775200000E-05
1.649996187E+01 1.181630000E-03 1.091027000E-03 1.033892000E-03 9.971850000E-04
1.674996808E+01 2.313486000E-03 2.181366000E-03 2.094961000E-03 2.040250000E-03
1.624993176E+01 5.984410000E-04 5.417550000E-04 5.063200000E-04 4.835050000E-04
1.574996808E+01 1.527640000E-04 1.344820000E-04 1.232730000E-04 1.160560000E-04
1.524993176E+01 3.884800000E-05 3.396900000E-05 3.092800000E-05 2.898100000E-05
