fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_305 001_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.840286560E-15 1.000000000E+20 1.248067278E+00 6.658441436E-16 5.379951040E-04 
001_305_SRH 001_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.675952081E-16 1.000000000E+20 1.257968802E+00 6.511463991E-16 1.206704653E-03 
002_305 002_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.192365363E-15 1.000000000E+20 1.251177330E+00 9.702659119E-16 6.582886908E-04 
002_305_SRH 002_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.121979171E-15 1.000000000E+20 1.257999426E+00 9.556907607E-16 1.211139840E-03 
003_305 003_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.703849391E-15 1.000000000E+20 1.253366726E+00 1.417096843E-15 7.756102329E-04 
003_305_SRH 003_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.636843300E-15 1.000000000E+20 1.258046827E+00 1.402633718E-15 1.217625230E-03 
004_305 004_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.443492652E-15 1.000000000E+20 1.254914524E+00 2.072857790E-15 8.840897590E-04 
004_305_SRH 004_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.382037184E-15 1.000000000E+20 1.258656811E+00 2.059182513E-15 1.226340643E-03 
005_305 005_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.505987407E-15 1.000000000E+20 1.256027636E+00 3.035112727E-15 9.810632175E-04 
005_305_SRH 005_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.453251763E-15 1.000000000E+20 1.259546486E+00 3.023344036E-15 1.239239897E-03 
006_305 006_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.017913649E-15 1.000000000E+20 1.256858328E+00 4.446906710E-15 1.067449972E-03 
006_305_SRH 006_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.979167032E-15 1.000000000E+20 1.260840331E+00 4.439614421E-15 1.258410744E-03 
007_305 007_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.141174146E-15 1.000000000E+20 1.257519447E+00 6.517888523E-15 1.147220082E-03 
007_305_SRH 007_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.125446703E-15 1.000000000E+20 1.262714104E+00 6.520849616E-15 1.287080055E-03 
008_305 008_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.107222354E-14 1.000000000E+20 1.258554280E+00 9.557833497E-15 1.225934371E-03 
008_305_SRH 008_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.009288106E-14 1.000000000E+20 1.265411523E+00 9.581260249E-15 1.330347905E-03 
009_305 009_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.505723015E-14 1.000000000E+20 1.264168929E+00 1.405665137E-14 1.310773359E-03 
009_305_SRH 009_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.410435817E-14 1.000000000E+20 1.269261895E+00 1.408619749E-14 1.396489319E-03 
010_305 010_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.028783087E-14 1.000000000E+20 1.269993570E+00 2.067861084E-14 1.422671824E-03 
010_305_SRH 010_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.933175872E-14 1.000000000E+20 1.270314043E+00 2.066648706E-14 1.479523936E-03 
011_305 011_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.683923168E-14 1.000000000E+20 1.270672809E+00 3.031487675E-14 1.547951567E-03 
011_305_SRH 011_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.592133895E-14 1.000000000E+20 1.270883344E+00 3.030327408E-14 1.591541835E-03 
012_305 012_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.479384730E-14 1.000000000E+20 1.271405683E+00 4.443780241E-14 1.708700678E-03 
012_305_SRH 012_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.391931749E-14 1.000000000E+20 1.271542933E+00 4.442679166E-14 1.743027605E-03 
013_305 013_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.412867155E-14 1.000000000E+20 1.273280268E+00 6.533248863E-14 1.910644501E-03 
013_305_SRH 013_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.333888060E-14 1.000000000E+20 1.275066774E+00 6.562282764E-14 1.937996435E-03 
014_305 014_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.489916203E-14 1.000000000E+20 1.279402917E+00 9.716989324E-14 2.187748041E-03 
014_305_SRH 014_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.411573453E-14 1.000000000E+20 1.279462817E+00 9.716071146E-14 2.210335250E-03 
015_305 015_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.679969394E-14 1.000000000E+20 1.280182207E+00 1.425233250E-13 2.499040810E-03 
015_305_SRH 015_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.605690976E-14 1.000000000E+20 1.280222913E+00 1.425163987E-13 2.518442844E-03 
016_305 016_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.013442714E-14 1.000000000E+20 1.281340860E+00 2.090839550E-13 2.867413395E-03 
016_305_SRH 016_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.952125293E-14 1.000000000E+20 1.282376230E+00 2.092620856E-13 2.883031885E-03 
017_305 017_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.649573511E-14 1.000000000E+20 1.293311736E+00 3.097634647E-13 3.302518616E-03 
017_305_SRH 017_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.581578456E-14 1.000000000E+20 1.293338346E+00 3.097639030E-13 3.316537564E-03 
018_305 018_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.156722187E-13 1.000000000E+20 1.299158437E+00 4.548863857E-13 3.712303943E-03 
018_305_SRH 018_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.150087460E-13 1.000000000E+20 1.299193704E+00 4.549101022E-13 3.724251412E-03 
019_305 019_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.358535313E-13 1.000000000E+20 1.299610786E+00 6.673758016E-13 4.191261754E-03 
019_305_SRH 019_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.352095986E-13 1.000000000E+20 1.299632930E+00 6.673923169E-13 4.201681782E-03 
