T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.194276324E+00 1.195502322E+00 1.196422341E+00 1.197111015E+00 1.197637162E+00 1.198061483E+00 1.198437805E+00 1.198816449E+00 1.199248596E+00 1.199791025E+00 1.200510501E+00 1.201499340E+00 1.202828385E+00 1.204599112E+00 1.206917427E+00 1.209846030E+00 1.213422003E+00 1.217593670E+00 1.222285459E+00
295 1.195554183E+00 1.196696358E+00 1.197546759E+00 1.198179414E+00 1.198660006E+00 1.199045128E+00 1.199384175E+00 1.199722707E+00 1.200106576E+00 1.200586258E+00 1.201220786E+00 1.202080634E+00 1.203247940E+00 1.204812269E+00 1.206860995E+00 1.209451701E+00 1.212624183E+00 1.216355358E+00 1.220586882E+00
300 1.197072844E+00 1.198190160E+00 1.199014391E+00 1.199623063E+00 1.200082238E+00 1.200447332E+00 1.200765736E+00 1.201080405E+00 1.201433851E+00 1.201872134E+00 1.202448397E+00 1.203225227E+00 1.204274819E+00 1.205675331E+00 1.207502336E+00 1.209815693E+00 1.212645082E+00 1.215978247E+00 1.219766756E+00
305 1.198175950E+00 1.199309934E+00 1.200138451E+00 1.200746361E+00 1.201203175E+00 1.201565750E+00 1.201881828E+00 1.202194058E+00 1.202543979E+00 1.202975694E+00 1.203538712E+00 1.204289406E+00 1.205290311E+00 1.206606453E+00 1.208298507E+00 1.210413422E+00 1.212974374E+00 1.215974189E+00 1.219377100E+00
310 1.197928195E+00 1.199115237E+00 1.199976611E+00 1.200607938E+00 1.201085410E+00 1.201470358E+00 1.201814075E+00 1.202162395E+00 1.202559722E+00 1.203052112E+00 1.203688776E+00 1.204521319E+00 1.205600654E+00 1.206972376E+00 1.208672489E+00 1.210724474E+00 1.213136707E+00 1.215899623E+00 1.218985895E+00
315 1.194148559E+00 1.195401643E+00 1.196311776E+00 1.196987854E+00 1.197515804E+00 1.197965489E+00 1.198396917E+00 1.198865653E+00 1.199426711E+00 1.200136084E+00 1.201048881E+00 1.202212854E+00 1.203659033E+00 1.205394120E+00 1.207402082E+00 1.209656866E+00 1.212136557E+00 1.214826690E+00 1.217713564E+00
320 1.182551811E+00 1.183845399E+00 1.184803195E+00 1.185547268E+00 1.186176421E+00 1.186775427E+00 1.187423103E+00 1.188198561E+00 1.189184451E+00 1.190464839E+00 1.192114956E+00 1.194180909E+00 1.196653795E+00 1.199453400E+00 1.202443021E+00 1.205481504E+00 1.208481030E+00 1.211426346E+00 1.214342265E+00
325 1.153164931E+00 1.154347146E+00 1.155280254E+00 1.156092528E+00 1.156896795E+00 1.157802477E+00 1.158926054E+00 1.160398397E+00 1.162366351E+00 1.164982554E+00 1.168376386E+00 1.172601267E+00 1.177568138E+00 1.183003490E+00 1.188490418E+00 1.193615402E+00 1.198132833E+00 1.202027043E+00 1.205431622E+00
330 1.090554453E+00 1.091241699E+00 1.091931508E+00 1.092735441E+00 1.093773144E+00 1.095187670E+00 1.097159388E+00 1.099916017E+00 1.103732891E+00 1.108911516E+00 1.115718745E+00 1.124271521E+00 1.134379151E+00 1.145420699E+00 1.156405089E+00 1.166290350E+00 1.174428229E+00 1.180763679E+00 1.185653428E+00
335 1.008678172E+00 1.009195204E+00 1.009590774E+00 1.009885842E+00 1.010103641E+00 1.010265956E+00 1.010391928E+00 1.010498526E+00 1.010602106E+00 1.010720891E+00 1.018084145E+00 1.032947786E+00 1.051007089E+00 1.071296615E+00 1.091942457E+00 1.110695124E+00 1.125931852E+00 1.137294400E+00 1.145457079E+00
340 1.009451744E+00 1.010009564E+00 1.010436668E+00 1.010749031E+00 1.010970578E+00 1.011123344E+00 1.011224844E+00 1.011289193E+00 1.011328197E+00 1.011354090E+00 1.011383681E+00 1.011444492E+00 1.011582560E+00 1.011870046E+00 1.012406635E+00 1.015923860E+00 1.041226413E+00 1.060252434E+00 1.073723068E+00
