T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.196810289E+00 1.198274783E+00 1.199381394E+00 1.200206458E+00 1.200824098E+00 1.201300630E+00 1.201693784E+00 1.202055009E+00 1.202433400E+00 1.202880390E+00 1.203454602E+00 1.204226361E+00 1.205280630E+00 1.206716513E+00 1.208640513E+00 1.211151205E+00 1.214316215E+00 1.218148594E+00 1.222595284E+00
295 1.197833699E+00 1.199177689E+00 1.200186403E+00 1.200934750E+00 1.201492522E+00 1.201920803E+00 1.202272028E+00 1.202592404E+00 1.202925629E+00 1.203317143E+00 1.203818531E+00 1.204491624E+00 1.205411364E+00 1.206665860E+00 1.208351296E+00 1.210559592E+00 1.213359130E+00 1.216773931E+00 1.220771588E+00
300 1.199330751E+00 1.200618164E+00 1.201575966E+00 1.202281855E+00 1.202804935E+00 1.203204023E+00 1.203528658E+00 1.203821830E+00 1.204123605E+00 1.204475076E+00 1.204922380E+00 1.205520321E+00 1.206334974E+00 1.207443889E+00 1.208932127E+00 1.210882400E+00 1.213359462E+00 1.216392513E+00 1.219963819E+00
305 1.200574640E+00 1.201850019E+00 1.202788858E+00 1.203475702E+00 1.203982086E+00 1.204367098E+00 1.204679500E+00 1.204961013E+00 1.205250001E+00 1.205585267E+00 1.206009590E+00 1.206572744E+00 1.207333283E+00 1.208358249E+00 1.209719635E+00 1.211486757E+00 1.213714569E+00 1.216430259E+00 1.219623854E+00
310 1.200731166E+00 1.202034956E+00 1.202985057E+00 1.203676461E+00 1.204186317E+00 1.204576713E+00 1.204898308E+00 1.205194283E+00 1.205504349E+00 1.205868330E+00 1.206329116E+00 1.206934309E+00 1.207736159E+00 1.208789361E+00 1.210147157E+00 1.211856540E+00 1.213952843E+00 1.216453079E+00 1.219349486E+00
315 1.197645023E+00 1.198992385E+00 1.199967926E+00 1.200679639E+00 1.201212861E+00 1.201635685E+00 1.202004302E+00 1.202368012E+00 1.202773652E+00 1.203268878E+00 1.203903594E+00 1.204728505E+00 1.205790093E+00 1.207123214E+00 1.208745060E+00 1.210656343E+00 1.212849904E+00 1.215318666E+00 1.218053996E+00
320 1.188079493E+00 1.189454299E+00 1.190454403E+00 1.191200539E+00 1.191788159E+00 1.192295491E+00 1.192790911E+00 1.193339375E+00 1.194007429E+00 1.194865725E+00 1.195987004E+00 1.197437147E+00 1.199258031E+00 1.201446148E+00 1.203940200E+00 1.206635229E+00 1.209426148E+00 1.212252540E+00 1.215108943E+00
325 1.163097116E+00 1.164350941E+00 1.165064573E+00 1.165927603E+00 1.166648265E+00 1.167355239E+00 1.168144571E+00 1.169129608E+00 1.170410744E+00 1.172140571E+00 1.174418186E+00 1.177395760E+00 1.181095436E+00 1.185435846E+00 1.190180044E+00 1.194976730E+00 1.199488760E+00 1.203527719E+00 1.207095505E+00
330 1.108330954E+00 1.109089974E+00 1.109739831E+00 1.110239555E+00 1.111050158E+00 1.112038509E+00 1.113341551E+00 1.115137249E+00 1.117621734E+00 1.121064148E+00 1.125718290E+00 1.131809884E+00 1.139422872E+00 1.148362992E+00 1.158061836E+00 1.167649323E+00 1.176244670E+00 1.183331860E+00 1.188902813E+00
335 1.009447045E+00 1.010096978E+00 1.010601604E+00 1.010981589E+00 1.011262959E+00 1.011469795E+00 1.012583676E+00 1.015451045E+00 1.019587858E+00 1.025444131E+00 1.033518958E+00 1.044299103E+00 1.058069271E+00 1.074625969E+00 1.093004021E+00 1.111459999E+00 1.128025295E+00 1.141363711E+00 1.151276703E+00
340 1.010013045E+00 1.010700225E+00 1.011230680E+00 1.011625744E+00 1.011911959E+00 1.012114939E+00 1.012256557E+00 1.012354433E+00 1.012422847E+00 1.012474621E+00 1.012524077E+00 1.012591530E+00 1.012709755E+00 1.012932230E+00 1.013340430E+00 1.015381327E+00 1.043155161E+00 1.066060031E+00 1.083066657E+00
