fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.723218720E-22 1.000000000E+20 1.017664760E+00 1.174383756E-12 2.960797209E-02 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.538980177E-21 1.000000000E+20 1.018662956E+00 1.117560285E-12 3.296708675E-02 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.756460139E-22 1.000000000E+20 1.017880365E+00 1.690430775E-12 3.045919818E-02 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.716266435E-20 1.000000000E+20 1.018571191E+00 1.633709287E-12 3.281830670E-02 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.773987548E-22 1.000000000E+20 1.017963976E+00 2.440400061E-12 3.096433133E-02 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.252566475E-20 1.000000000E+20 1.018438948E+00 2.383820899E-12 3.260179907E-02 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.784922036E-20 1.000000000E+20 1.017925157E+00 3.525446639E-12 3.116232711E-02 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.241466169E-25 1.000000000E+20 1.018249988E+00 3.469068823E-12 3.228800546E-02 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.912637487E-19 1.000000000E+20 1.017762208E+00 5.085260108E-12 3.106867580E-02 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.825753185E-20 1.000000000E+20 1.017983319E+00 5.029168224E-12 3.183590649E-02 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.539623220E-21 1.000000000E+20 1.017463881E+00 7.307448655E-12 3.067177619E-02 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.995273892E-20 1.000000000E+20 1.017613716E+00 7.251757470E-12 3.119022560E-02 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.957138532E-19 1.000000000E+20 1.017013621E+00 1.043405499E-11 2.993292058E-02 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.428071833E-24 1.000000000E+20 1.017114684E+00 1.037892137E-11 3.027988644E-02 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.779655213E-20 1.000000000E+20 1.016398061E+00 1.475996524E-11 2.879106733E-02 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.946585292E-21 1.000000000E+20 1.016465906E+00 1.470558852E-11 2.902052821E-02 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.613958041E-19 1.000000000E+20 1.015621577E+00 2.061652781E-11 2.717672763E-02 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.453873204E-17 1.000000000E+20 1.015666944E+00 2.056313553E-11 2.732618577E-02 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.817463426E-16 1.000000000E+20 1.014086739E+00 2.826800065E-11 2.544347634E-02 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.724979067E-26 1.000000000E+20 1.014282968E+00 2.823438491E-11 2.543420110E-02 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.418296801E-21 1.000000000E+20 1.011527203E+00 3.788326948E-11 2.384527703E-02 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.509258796E-14 1.000000000E+20 1.011575846E+00 3.773779494E-11 2.390861454E-02 
