N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.080675000E-03 1.437781000E-03 9.901710000E-04 6.804130000E-04 4.670290000E-04 3.205340000E-04 2.202000000E-04 1.516070000E-04 1.048020000E-04 7.289300000E-05 5.118900000E-05 3.643000000E-05 2.640000000E-05 1.957900000E-05 1.490700000E-05 1.168000000E-05 9.397000000E-06 7.755000000E-06 6.544000000E-06
1.600000000E+01 9.447303000E-03 6.662295000E-03 4.664026000E-03 3.245499000E-03 2.248254000E-03 1.552982000E-03 1.071558000E-03 7.401060000E-04 5.230530000E-04 3.735730000E-04 2.602040000E-04 1.884280000E-04 1.362170000E-04 1.039910000E-04 8.169800000E-05 6.670900000E-05 5.590000000E-05 4.771500000E-05 4.118800000E-05
1.700000000E+01 3.098905200E-02 2.191978100E-02 1.525239300E-02 1.047174500E-02 7.117591000E-03 4.811295000E-03 3.255733000E-03 2.224464000E-03 1.549316000E-03 1.109383000E-03 8.210510000E-04 6.289250000E-04 4.975080000E-04 4.043540000E-04 3.360900000E-04 3.027180000E-04 2.310650000E-04 1.999590000E-04 1.774560000E-04
1.549996187E+01 5.097848000E-03 3.573863000E-03 2.488722000E-03 1.724212000E-03 1.190314000E-03 8.200450000E-04 5.646150000E-04 3.890920000E-04 2.688380000E-04 1.866540000E-04 1.306110000E-04 9.248200000E-05 6.663100000E-05 4.913200000E-05 3.731300000E-05 2.928700000E-05 2.376100000E-05 1.983500000E-05 1.691000000E-05
1.649996187E+01 1.686662400E-02 1.189982500E-02 8.319877000E-03 5.773339000E-03 3.982423000E-03 2.735729000E-03 1.876273000E-03 1.289507000E-03 8.930350000E-04 6.278760000E-04 4.519870000E-04 3.356200000E-04 2.580650000E-04 2.053000000E-04 1.682160000E-04 1.410200000E-04 1.201410000E-04 1.033880000E-04 8.940500000E-05
1.674996808E+01 2.273601000E-02 1.605595400E-02 1.120395000E-02 7.741219000E-03 5.306943000E-03 3.619388000E-03 2.465622000E-03 1.687841000E-03 1.170486000E-03 8.298560000E-04 6.062990000E-04 4.585340000E-04 3.589530000E-04 2.897920000E-04 2.398880000E-04 2.023100000E-04 1.728020000E-04 1.488970000E-04 1.284980000E-04
1.624993176E+01 1.259509800E-02 8.880318000E-03 6.213451000E-03 4.319982000E-03 2.988847000E-03 2.061118000E-03 1.419428000E-03 9.786880000E-04 6.780560000E-04 4.745260000E-04 3.377900000E-04 2.504100000E-04 1.883170000E-04 1.461120000E-04 1.172360000E-04 9.712000000E-05 8.195500000E-05 7.033900000E-05 6.083900000E-05
1.574996808E+01 7.043846000E-03 4.962281000E-03 3.626869000E-03 2.615199000E-03 1.862782000E-03 1.266761000E-03 8.674710000E-04 5.883790000E-04 4.052840000E-04 2.777730000E-04 1.935290000E-04 1.365140000E-04 9.851700000E-05 7.375800000E-05 5.704300000E-05 4.562800000E-05 3.762900000E-05 3.177900000E-05 2.727200000E-05
1.524993176E+01 3.540683000E-03 2.465580000E-03 1.707707000E-03 1.178183000E-03 8.107860000E-04 5.572370000E-04 3.829370000E-04 2.634620000E-04 1.817350000E-04 1.259340000E-04 8.787100000E-05 6.196500000E-05 4.435600000E-05 3.239800000E-05 2.428700000E-05 1.876200000E-05 1.497800000E-05 1.232300000E-05 1.039700000E-05
